gender,race/ethnicity,parental level of education,lunch,test preparation course,math score,reading score,writing score
male,group D,master's degree,free/reduced,none,91,85,100
male,group C,some high school,standard,completed,79,87,99
female,group E,bachelor's degree,standard,none,83,85,77
female,group B,some high school,standard,completed,96,72,58
female,group C,some high school,standard,none,79,77,56
female,group C,master's degree,free/reduced,completed,50,66,87
female,group C,some college,standard,none,88,90,74
male,group C,bachelor's degree,free/reduced,none,36,42,100
female,group D,master's degree,standard,completed,94,77,80
female,group E,high school,free/reduced,completed,96,53,78
female,group C,bachelor's degree,standard,none,83,100,74
female,group D,high school,standard,completed,100,78,95
female,group B,high school,free/reduced,none,91,52,51
male,group D,some college,free/reduced,completed,100,58,88
male,group C,high school,free/reduced,completed,87,92,93
female,group C,some college,standard,none,91,82,96
female,group D,some college,standard,none,96,100,92
male,group C,associate's degree,standard,none,63,99,38
male,group D,associate's degree,free/reduced,completed,78,93,79
female,group C,some high school,standard,none,91,100,69
male,group E,associate's degree,standard,none,100,83,100
male,group C,some college,standard,none,78,71,71
female,group D,bachelor's degree,standard,none,84,94,100
male,group B,some college,standard,none,100,100,100
male,group C,master's degree,standard,none,87,95,85
male,group A,some high school,free/reduced,none,100,76,80
female,group C,associate's degree,standard,completed,81,100,54
male,group C,bachelor's degree,free/reduced,none,74,100,97
female,group D,high school,free/reduced,completed,77,85,81
female,group D,some college,standard,none,88,90,83
female,group C,some college,standard,completed,100,52,72
female,group D,high school,standard,completed,100,91,95
female,group B,bachelor's degree,free/reduced,completed,100,57,75
female,group D,bachelor's degree,standard,completed,100,100,100
female,group B,high school,standard,completed,56,64,100
female,group B,high school,free/reduced,none,100,65,100
female,group E,high school,standard,none,70,74,48
female,group D,high school,standard,completed,91,83,92
female,group E,some high school,standard,none,82,100,83
male,group A,high school,standard,none,94,92,98
female,group D,some high school,free/reduced,completed,93,66,100
male,group E,some college,standard,none,70,100,100
male,group C,some college,standard,none,89,72,33
female,group B,high school,standard,none,72,86,98
female,group D,associate's degree,free/reduced,none,90,92,76
male,group C,associate's degree,free/reduced,none,85,85,42
male,group D,bachelor's degree,standard,none,80,75,67
female,group E,associate's degree,standard,completed,100,85,100
male,group D,some high school,standard,none,95,62,100
female,group C,some college,standard,completed,59,71,75
male,group C,high school,standard,completed,100,100,89
male,group E,some high school,standard,none,85,96,78
female,group C,master's degree,free/reduced,none,79,86,89
female,group E,associate's degree,standard,none,93,99,69
female,group B,some college,standard,none,100,93,63
female,group D,some high school,free/reduced,none,88,82,85
male,group E,some high school,standard,none,86,80,69
male,group A,associate's degree,standard,none,100,58,84
female,group A,high school,free/reduced,none,86,70,94
male,group B,high school,free/reduced,none,99,63,79
male,group B,some college,free/reduced,completed,82,100,100
female,group C,associate's degree,standard,none,71,77,100
male,group B,high school,free/reduced,none,76,100,100
female,group E,some high school,standard,completed,87,60,100
female,group A,associate's degree,free/reduced,none,67,85,62
male,group E,some college,standard,none,64,100,93
female,group D,associate's degree,standard,completed,93,95,99
male,group C,some college,standard,none,79,94,100
male,group C,high school,free/reduced,none,94,100,100
male,group E,high school,standard,none,100,53,89
female,group E,some college,standard,none,100,80,85
male,group C,some college,free/reduced,none,94,93,89
female,group D,bachelor's degree,standard,none,75,100,100
male,group C,some high school,free/reduced,none,88,95,96
female,group A,associate's degree,free/reduced,none,61,96,89
female,group C,some college,free/reduced,none,88,95,100
female,group B,master's degree,standard,completed,75,94,99
male,group D,some high school,standard,completed,96,78,64
male,group C,some high school,standard,none,99,83,100
male,group B,some high school,standard,none,100,71,100
female,group D,some college,free/reduced,none,53,84,82
female,group B,some college,free/reduced,none,56,70,80
male,group C,some college,free/reduced,none,75,93,51
female,group A,some high school,standard,none,100,77,91
male,group C,bachelor's degree,standard,none,49,100,100
female,group B,bachelor's degree,free/reduced,none,95,93,100
male,group D,associate's degree,free/reduced,none,90,92,65
male,group E,bachelor's degree,standard,none,100,85,87
female,group A,high school,standard,none,76,95,96
male,group C,master's degree,standard,none,58,61,90
female,group B,high school,free/reduced,none,100,100,80
male,group D,high school,free/reduced,completed,100,93,100
female,group D,some college,standard,none,77,100,100
female,group E,high school,free/reduced,completed,74,89,100
female,group A,bachelor's degree,standard,completed,48,61,100
female,group D,associate's degree,free/reduced,completed,97,99,77
male,group C,some college,free/reduced,none,64,100,86
male,group B,master's degree,standard,completed,15,100,95
male,group E,some college,free/reduced,completed,90,100,100
female,group C,bachelor's degree,free/reduced,none,100,94,77
male,group C,bachelor's degree,free/reduced,completed,77,100,100
male,group D,some high school,free/reduced,none,87,100,100
male,group A,some high school,standard,none,87,67,75
male,group E,some college,free/reduced,completed,99,79,54
male,group C,high school,standard,completed,100,75,83
male,group E,bachelor's degree,standard,none,81,100,91
female,group D,some high school,standard,none,100,100,90
female,group B,associate's degree,standard,completed,64,78,88
female,group C,associate's degree,standard,none,70,46,100
female,group B,associate's degree,standard,none,77,65,100
female,group D,some high school,free/reduced,completed,100,70,95
female,group D,some college,standard,none,81,100,91
female,group C,associate's degree,free/reduced,none,86,97,96
female,group D,some high school,standard,none,99,85,48
male,group C,some high school,standard,completed,100,52,82
female,group D,some high school,standard,none,91,52,90
female,group B,associate's degree,standard,none,41,82,86
male,group C,some high school,standard,none,82,92,88
male,group C,some college,standard,none,65,100,100
female,group C,associate's degree,standard,none,51,100,93
male,group D,associate's degree,standard,none,85,93,100
female,group E,associate's degree,standard,none,93,100,76
female,group D,associate's degree,standard,none,70,94,59
female,group D,some college,standard,completed,100,86,91
male,group A,some high school,standard,none,83,71,92
female,group B,high school,standard,completed,100,59,100
female,group E,associate's degree,free/reduced,none,86,86,75
male,group B,some high school,standard,none,71,96,87
female,group B,some college,standard,completed,98,40,100
male,group B,associate's degree,standard,completed,100,93,92
male,group E,some college,standard,none,80,100,100
male,group C,master's degree,free/reduced,none,78,92,53
male,group A,high school,standard,none,98,99,67
male,group B,high school,standard,none,100,72,80
male,group C,associate's degree,free/reduced,completed,57,88,84
male,group A,some high school,standard,none,91,68,100
male,group D,associate's degree,standard,none,100,76,81
male,group B,associate's degree,standard,completed,88,89,87
female,group C,some college,free/reduced,completed,70,100,80
male,group D,associate's degree,standard,none,86,70,61
male,group C,master's degree,standard,none,87,100,73
male,group D,some high school,standard,none,95,92,100
female,group C,master's degree,standard,none,77,100,100
male,group B,some college,standard,completed,66,89,77
female,group E,associate's degree,free/reduced,none,70,100,100
female,group D,some college,standard,none,95,84,99
female,group B,some college,free/reduced,completed,100,100,100
male,group C,some high school,standard,completed,100,93,100
female,group D,some college,free/reduced,none,75,87,100
female,group A,some college,free/reduced,none,100,97,52
female,group D,some college,standard,none,62,88,76
male,group C,master's degree,standard,none,99,85,100
female,group D,high school,standard,none,77,70,100
female,group D,some college,free/reduced,none,100,82,100
female,group D,associate's degree,standard,none,81,85,97
male,group C,master's degree,standard,none,96,95,98
male,group D,master's degree,standard,none,100,92,72
female,group D,associate's degree,standard,none,98,83,91
male,group E,bachelor's degree,standard,none,81,98,87
female,group A,associate's degree,standard,none,100,100,100
female,group E,some college,standard,none,79,60,77
male,group D,bachelor's degree,free/reduced,completed,78,91,100
male,group B,some high school,free/reduced,none,55,59,94
male,group E,associate's degree,standard,completed,100,69,99
male,group A,associate's degree,free/reduced,none,69,90,95
female,group A,high school,free/reduced,none,100,53,95
male,group D,high school,free/reduced,none,78,78,40
female,group B,some college,free/reduced,none,100,67,84
female,group D,some college,free/reduced,completed,100,50,75
female,group E,some college,standard,none,95,82,93
female,group C,high school,standard,none,100,86,100
female,group C,some high school,standard,none,94,28,91
female,group C,some college,free/reduced,completed,94,78,78
male,group E,associate's degree,standard,none,54,97,88
female,group C,some high school,standard,none,88,100,100
female,group D,high school,standard,none,67,98,100
male,group A,some high school,free/reduced,completed,100,82,68
male,group D,associate's degree,standard,completed,87,93,96
female,group D,some college,standard,completed,75,84,100
female,group A,high school,standard,none,93,94,45
male,group B,some high school,standard,none,88,83,100
male,group C,some college,free/reduced,completed,74,80,92
male,group C,associate's degree,standard,none,75,45,96
male,group D,bachelor's degree,standard,none,88,100,73
male,group C,bachelor's degree,standard,none,84,99,93
female,group D,some high school,free/reduced,none,59,31,73
female,group C,some high school,free/reduced,none,95,61,73
male,group C,some high school,free/reduced,none,55,100,100
female,group B,some college,free/reduced,completed,100,71,63
male,group C,some college,standard,completed,82,74,74
male,group B,some college,standard,none,58,95,100
female,group D,associate's degree,free/reduced,none,100,61,100
female,group E,high school,standard,none,99,46,90
female,group D,some college,standard,none,100,59,86
male,group B,associate's degree,standard,none,85,69,86
female,group C,high school,standard,completed,100,50,95
female,group D,some college,standard,none,75,69,100
male,group B,associate's degree,free/reduced,none,100,81,92
male,group B,master's degree,free/reduced,none,95,100,76
female,group D,bachelor's degree,standard,none,80,81,83
female,group D,bachelor's degree,standard,none,86,100,76
male,group E,bachelor's degree,free/reduced,none,92,58,100
female,group B,associate's degree,free/reduced,none,91,66,75
female,group C,some high school,free/reduced,completed,84,72,100
female,group C,some high school,free/reduced,none,100,88,60
female,group D,some college,standard,completed,71,72,100
male,group C,some college,standard,completed,100,80,82
female,group E,some high school,standard,none,89,68,100
male,group B,some college,standard,none,54,100,89
male,group B,some college,free/reduced,none,80,100,89
male,group D,master's degree,standard,none,92,57,100
female,group D,associate's degree,standard,none,71,85,94
female,group D,master's degree,standard,none,98,92,84
male,group E,some college,free/reduced,none,46,100,76
female,group D,some college,standard,none,76,100,100
male,group E,bachelor's degree,standard,none,93,67,62
female,group D,associate's degree,standard,none,100,91,62
female,group D,high school,standard,completed,86,84,92
male,group E,some college,standard,none,83,92,93
male,group E,associate's degree,standard,none,80,100,98
male,group D,high school,standard,none,86,79,81
female,group E,high school,standard,none,76,87,100
female,group C,some high school,free/reduced,none,70,46,73
female,group D,some high school,free/reduced,none,93,100,42
male,group C,associate's degree,standard,none,100,100,100
female,group C,associate's degree,standard,completed,71,78,99
male,group D,associate's degree,standard,none,100,99,89
male,group E,associate's degree,standard,none,59,100,62
female,group B,bachelor's degree,standard,completed,61,95,93
female,group E,high school,standard,none,100,93,95
female,group D,high school,free/reduced,none,77,100,89
female,group C,some high school,free/reduced,completed,48,100,71
male,group C,some college,standard,completed,74,90,100
female,group A,master's degree,free/reduced,none,78,73,100
male,group B,high school,free/reduced,none,90,48,100
male,group B,associate's degree,standard,none,75,94,100
female,group B,high school,free/reduced,none,92,52,100
female,group E,some high school,free/reduced,none,97,70,89
female,group D,associate's degree,standard,none,32,100,95
male,group D,master's degree,free/reduced,none,100,100,88
female,group D,some high school,free/reduced,none,100,78,100
male,group C,bachelor's degree,standard,completed,70,100,97
female,group D,high school,free/reduced,none,95,72,74
female,group C,some college,standard,completed,100,84,100
male,group C,bachelor's degree,standard,none,100,87,85
male,group E,bachelor's degree,free/reduced,none,43,81,67
female,group B,high school,free/reduced,none,76,74,84
female,group C,high school,free/reduced,completed,100,74,83
female,group A,high school,free/reduced,completed,100,93,100
female,group C,some high school,free/reduced,completed,91,100,69
male,group C,master's degree,standard,none,69,100,60
female,group A,high school,standard,completed,86,40,62
female,group C,master's degree,standard,completed,100,74,94
female,group B,high school,free/reduced,none,100,100,57
male,group D,bachelor's degree,free/reduced,none,77,63,89
female,group D,some college,free/reduced,none,77,91,100
male,group B,some high school,free/reduced,completed,100,78,100
female,group C,associate's degree,standard,none,46,100,92
male,group B,some college,free/reduced,none,96,78,100
female,group B,some college,free/reduced,completed,100,100,80
male,group E,high school,standard,completed,82,50,83
female,group B,some college,free/reduced,none,52,97,69
female,group A,high school,free/reduced,completed,100,100,76
female,group E,associate's degree,standard,completed,100,100,85
female,group A,some college,standard,completed,100,65,100
male,group A,high school,free/reduced,none,90,100,100
female,group B,some high school,standard,none,85,78,91
male,group D,master's degree,standard,none,64,100,100
male,group B,bachelor's degree,standard,none,100,85,86
male,group C,bachelor's degree,standard,completed,84,99,98
male,group E,some high school,standard,none,100,69,90
female,group D,high school,free/reduced,none,96,77,86
female,group C,some college,standard,completed,57,90,86
male,group E,associate's degree,standard,none,72,94,95
female,group D,associate's degree,free/reduced,none,66,82,61
male,group C,some high school,standard,none,100,69,100
female,group A,some college,standard,none,89,100,62
female,group B,bachelor's degree,free/reduced,none,83,98,96
male,group B,master's degree,standard,completed,78,93,89
male,group B,bachelor's degree,free/reduced,none,68,100,100
male,group D,bachelor's degree,standard,none,89,49,100
female,group B,high school,standard,completed,100,83,85
female,group B,bachelor's degree,standard,none,100,100,94
female,group D,some high school,free/reduced,none,59,87,100
female,group C,high school,standard,completed,83,100,68
female,group C,associate's degree,standard,completed,74,81,90
female,group D,some college,standard,none,95,100,100
male,group C,high school,standard,none,71,97,95
female,group C,bachelor's degree,standard,completed,81,92,100
male,group D,bachelor's degree,standard,completed,53,100,88
female,group C,master's degree,standard,none,95,82,100
female,group D,some college,free/reduced,completed,73,60,93
male,group C,some high school,standard,none,74,89,100
female,group D,some college,standard,none,78,100,97
male,group B,some college,free/reduced,none,72,97,100
female,group A,associate's degree,standard,none,100,74,100
female,group A,some high school,free/reduced,none,53,97,100
male,group A,high school,standard,completed,44,63,100
female,group B,high school,free/reduced,none,87,83,89
male,group A,master's degree,standard,none,77,86,100
male,group B,associate's degree,standard,none,78,100,100
female,group A,high school,free/reduced,none,69,86,77
female,group C,bachelor's degree,standard,completed,90,97,93
male,group E,associate's degree,standard,completed,100,84,88
male,group C,some college,standard,none,80,95,69
male,group E,associate's degree,free/reduced,none,100,100,66
female,group A,associate's degree,free/reduced,none,81,100,100
male,group B,some high school,standard,none,74,48,79
male,group C,some college,standard,none,92,100,100
male,group C,some college,standard,none,54,100,100
male,group C,bachelor's degree,free/reduced,completed,100,79,80
male,group D,some college,standard,completed,52,94,100
male,group A,associate's degree,free/reduced,none,71,100,95
female,group E,some college,standard,completed,100,78,100
male,group E,some college,standard,none,100,90,100
female,group E,some high school,free/reduced,none,93,84,75
female,group C,bachelor's degree,free/reduced,completed,71,100,85
female,group A,some college,standard,none,100,94,76
male,group D,some college,standard,completed,54,95,100
male,group C,high school,standard,none,74,99,100
male,group D,bachelor's degree,standard,none,90,100,100
female,group D,high school,standard,none,62,86,100
female,group A,some college,standard,none,100,80,85
male,group E,some high school,standard,none,53,65,100
female,group E,master's degree,standard,completed,94,75,88
female,group B,associate's degree,standard,none,72,100,100
male,group B,associate's degree,standard,completed,73,100,77
male,group C,some college,free/reduced,completed,100,78,95
female,group C,high school,standard,none,100,51,100
male,group E,master's degree,standard,completed,93,88,100
female,group B,master's degree,standard,completed,90,100,100
male,group C,some college,free/reduced,none,91,100,41
female,group E,high school,standard,completed,88,86,71
male,group E,some college,standard,none,100,73,70
male,group B,high school,free/reduced,none,72,100,100
female,group E,associate's degree,standard,none,42,54,100
male,group C,master's degree,standard,none,57,100,79
female,group C,some college,standard,none,100,84,100
female,group C,associate's degree,standard,none,91,49,100
female,group B,some college,standard,none,65,94,77
male,group C,high school,standard,none,48,70,81
female,group B,master's degree,standard,completed,78,70,76
female,group B,associate's degree,standard,none,97,100,91
female,group D,bachelor's degree,free/reduced,none,100,83,75
male,group C,some high school,standard,none,100,87,100
male,group C,some high school,free/reduced,none,88,100,90
male,group C,some college,free/reduced,none,86,84,64
female,group D,some high school,free/reduced,completed,65,90,97
female,group E,some college,standard,completed,100,66,93
female,group B,some college,standard,none,66,70,93
female,group E,bachelor's degree,standard,none,100,83,99
male,group C,some high school,standard,completed,70,84,100
female,group D,some high school,free/reduced,completed,100,46,68
female,group E,some high school,standard,none,75,76,100
male,group C,associate's degree,standard,none,77,59,90
female,group D,some high school,standard,none,100,84,94
female,group C,high school,free/reduced,none,79,83,60
male,group A,some college,standard,none,100,97,100
male,group D,bachelor's degree,free/reduced,none,100,100,95
female,group C,some high school,standard,completed,100,79,88
female,group D,some high school,free/reduced,none,52,77,84
female,group A,bachelor's degree,free/reduced,none,80,83,97
female,group D,some high school,standard,none,100,59,100
male,group E,associate's degree,standard,none,90,84,100
female,group E,associate's degree,standard,none,100,89,96
female,group E,some high school,free/reduced,none,82,99,87
female,group D,high school,standard,none,87,65,87
female,group E,some high school,standard,completed,94,52,96
female,group C,associate's degree,free/reduced,none,100,76,99
female,group C,high school,standard,completed,100,87,88
male,group D,bachelor's degree,standard,completed,73,100,68
female,group C,some college,free/reduced,none,96,75,87
female,group D,associate's degree,standard,none,92,94,99
male,group D,bachelor's degree,standard,none,77,43,46
male,group B,associate's degree,standard,none,82,100,100
female,group D,bachelor's degree,standard,completed,84,97,100
female,group D,associate's degree,standard,completed,100,55,100
female,group C,some high school,standard,none,100,36,92
female,group C,some high school,free/reduced,none,100,99,65
male,group B,bachelor's degree,standard,none,97,82,100
female,group D,high school,free/reduced,none,100,83,69
male,group C,some college,free/reduced,none,60,99,86
female,group B,bachelor's degree,standard,completed,78,78,100
female,group D,some college,standard,none,94,84,99
male,group B,high school,standard,none,55,100,94
male,group C,high school,free/reduced,completed,88,79,100
female,group D,high school,standard,none,87,97,100
female,group D,some college,standard,completed,66,80,99
female,group C,high school,standard,none,54,77,100
male,group A,bachelor's degree,free/reduced,none,89,93,100
male,group C,some high school,standard,completed,69,100,100
female,group B,bachelor's degree,standard,none,68,86,96
male,group C,some college,free/reduced,none,58,100,95
female,group C,associate's degree,standard,none,78,100,86
female,group C,some high school,standard,completed,100,87,100
female,group D,associate's degree,standard,none,77,100,100
female,group D,associate's degree,standard,completed,79,75,89
female,group A,associate's degree,free/reduced,none,87,100,100
male,group B,some college,standard,none,93,80,86
female,group E,associate's degree,free/reduced,none,39,96,99
female,group D,some high school,free/reduced,none,88,74,90
male,group A,bachelor's degree,free/reduced,completed,70,89,69
male,group D,some college,standard,none,100,69,73
male,group C,master's degree,standard,completed,100,66,100
male,group B,associate's degree,free/reduced,completed,82,86,55
female,group D,master's degree,standard,completed,100,98,88
female,group B,associate's degree,free/reduced,none,64,61,100
male,group C,some high school,free/reduced,none,85,83,100
female,group E,high school,standard,completed,75,75,95
female,group E,associate's degree,standard,none,91,67,82
male,group D,associate's degree,standard,none,73,96,98
male,group A,some high school,standard,completed,99,79,100
male,group E,master's degree,free/reduced,completed,100,92,100
female,group E,associate's degree,free/reduced,completed,89,45,84
female,group D,high school,standard,completed,72,94,97
female,group A,bachelor's degree,free/reduced,none,80,88,95
male,group D,associate's degree,standard,none,52,100,96
female,group D,associate's degree,free/reduced,none,93,88,100
female,group D,high school,standard,none,65,91,100
female,group E,bachelor's degree,standard,completed,100,50,93
male,group C,associate's degree,standard,completed,79,81,100
female,group D,some high school,free/reduced,none,100,73,69
male,group B,master's degree,standard,none,82,92,81
male,group C,some college,free/reduced,none,100,47,69
male,group E,high school,standard,none,92,100,100
male,group B,some college,standard,none,89,87,87
male,group E,high school,standard,none,100,94,100
female,group C,bachelor's degree,standard,completed,89,76,48
female,group B,some college,standard,completed,83,100,100
female,group D,master's degree,free/reduced,completed,93,74,100
female,group C,high school,free/reduced,none,100,85,100
male,group B,bachelor's degree,standard,none,89,100,100
male,group B,bachelor's degree,standard,completed,89,65,100
male,group B,associate's degree,free/reduced,none,84,78,60
female,group B,some high school,free/reduced,none,90,24,69
female,group E,associate's degree,free/reduced,none,69,72,92
female,group C,some college,free/reduced,completed,95,50,100
male,group C,some high school,free/reduced,completed,95,100,76
male,group C,bachelor's degree,standard,none,69,49,82
female,group C,bachelor's degree,free/reduced,none,89,100,59
female,group C,some college,standard,none,100,100,97
female,group A,some high school,standard,completed,77,93,95
female,group D,high school,free/reduced,none,87,96,100
male,group C,high school,free/reduced,none,100,96,83
female,group C,associate's degree,standard,completed,83,49,76
male,group C,bachelor's degree,free/reduced,completed,72,100,100
male,group A,high school,free/reduced,none,52,51,80
female,group E,some college,standard,none,80,99,72
male,group C,master's degree,standard,completed,100,97,55
female,group C,high school,standard,none,71,72,92
male,group B,high school,free/reduced,none,78,82,89
male,group E,some high school,standard,none,85,72,100
female,group D,some college,free/reduced,completed,96,96,100
male,group C,master's degree,free/reduced,none,86,93,98
female,group A,master's degree,standard,none,52,91,100
male,group E,some high school,standard,none,100,72,82
male,group C,master's degree,standard,completed,100,94,81
male,group A,high school,standard,none,88,89,90
male,group B,high school,standard,none,100,81,100
male,group E,high school,free/reduced,none,93,100,55
female,group E,associate's degree,standard,completed,92,92,86
male,group E,some high school,free/reduced,completed,90,60,84
female,group D,some high school,standard,completed,89,69,35
female,group C,some college,free/reduced,completed,58,79,50
male,group B,master's degree,free/reduced,none,100,46,72
male,group A,bachelor's degree,standard,none,95,100,100
male,group C,bachelor's degree,standard,none,72,86,80
male,group B,associate's degree,standard,completed,99,86,96
female,group D,some high school,standard,completed,95,100,76
male,group A,some high school,standard,none,43,75,99
male,group D,some college,standard,none,91,100,90
female,group D,associate's degree,standard,completed,60,43,100
male,group C,high school,free/reduced,none,100,83,100
male,group E,associate's degree,standard,completed,77,82,100
female,group C,high school,standard,completed,95,68,100
male,group C,some high school,free/reduced,completed,100,79,90
female,group D,master's degree,free/reduced,none,91,87,100
female,group D,some college,free/reduced,none,100,58,93
male,group C,associate's degree,free/reduced,completed,85,66,94
male,group C,master's degree,standard,completed,67,100,100
male,group E,master's degree,free/reduced,none,45,100,90
female,group D,high school,standard,completed,78,86,100
female,group B,some college,free/reduced,none,86,94,100
male,group C,some college,free/reduced,none,83,75,61
female,group B,high school,standard,none,90,80,100
female,group B,some high school,free/reduced,completed,60,87,100
female,group A,some college,free/reduced,none,100,100,92
male,group E,bachelor's degree,standard,none,99,95,48
male,group A,master's degree,free/reduced,none,97,76,82
female,group B,high school,standard,none,45,100,100
female,group C,high school,free/reduced,completed,92,100,100
female,group D,some high school,standard,completed,81,46,100
female,group A,some high school,standard,completed,100,62,100
male,group D,associate's degree,standard,none,100,69,100
male,group B,bachelor's degree,free/reduced,none,70,100,72
male,group B,high school,standard,none,100,64,98
female,group C,associate's degree,free/reduced,none,95,100,85
male,group C,some high school,standard,none,100,28,90
male,group A,high school,standard,none,100,100,82
female,group C,high school,standard,none,100,78,79
female,group D,some college,standard,none,82,79,81
female,group D,high school,standard,none,91,80,100
female,group B,some college,standard,none,98,91,93
female,group C,some college,standard,none,100,100,69
female,group C,bachelor's degree,free/reduced,none,55,89,100
female,group D,some college,standard,none,98,70,63
female,group C,bachelor's degree,standard,completed,61,51,100
male,group D,associate's degree,free/reduced,none,100,100,100
male,group A,high school,free/reduced,completed,86,98,99
female,group D,associate's degree,free/reduced,completed,63,75,86
male,group D,some high school,standard,none,84,89,91
male,group D,some high school,standard,none,72,60,35
female,group D,some college,free/reduced,none,61,81,81
female,group D,high school,free/reduced,none,93,78,84
female,group E,high school,standard,none,93,78,100
female,group A,associate's degree,standard,none,91,77,83
female,group E,some high school,standard,completed,85,89,84
male,group B,high school,standard,none,88,90,100
female,group B,some high school,standard,none,100,80,62
male,group C,some college,free/reduced,none,70,100,85
male,group D,high school,standard,none,76,48,49
female,group B,bachelor's degree,free/reduced,completed,86,82,75
male,group C,high school,free/reduced,none,72,100,99
female,group E,associate's degree,free/reduced,completed,89,88,100
female,group D,associate's degree,standard,none,69,66,96
female,group E,some high school,free/reduced,completed,83,81,57
female,group E,associate's degree,standard,completed,80,94,75
female,group C,associate's degree,free/reduced,completed,100,85,94
female,group C,high school,standard,none,92,100,78
male,group B,some college,standard,none,82,50,92
male,group B,high school,standard,none,71,91,64
male,group C,some college,free/reduced,none,61,71,98
female,group E,some high school,standard,none,99,78,69
male,group C,associate's degree,standard,none,88,98,100
male,group E,some college,free/reduced,completed,74,91,79
male,group C,high school,free/reduced,none,78,100,95
female,group B,associate's degree,standard,completed,100,51,92
male,group C,master's degree,free/reduced,none,83,83,81
female,group A,master's degree,free/reduced,completed,43,100,100
male,group C,high school,free/reduced,none,65,73,100
female,group D,some high school,standard,none,98,86,88
male,group B,some college,standard,none,75,83,89
female,group E,some college,free/reduced,none,34,87,93
male,group E,high school,standard,completed,88,50,100
female,group C,bachelor's degree,free/reduced,none,65,90,64
male,group B,master's degree,free/reduced,none,87,58,77
male,group D,bachelor's degree,standard,none,36,92,89
male,group A,high school,standard,completed,93,79,75
female,group D,some college,free/reduced,none,72,71,81
female,group C,some college,standard,none,62,65,69
male,group E,some high school,standard,none,81,100,100
male,group B,some high school,standard,none,65,91,100
male,group E,some college,standard,none,76,100,97
female,group B,high school,standard,completed,100,86,76
female,group B,high school,standard,none,93,69,54
male,group B,some college,standard,completed,100,95,87
female,group E,associate's degree,free/reduced,none,92,73,78
female,group B,some college,free/reduced,none,90,100,70
male,group E,some high school,free/reduced,none,62,37,75
female,group D,bachelor's degree,free/reduced,completed,96,100,87
female,group C,high school,free/reduced,none,98,37,100
female,group A,some college,standard,none,64,100,92
female,group D,some college,standard,completed,77,88,100
male,group D,associate's degree,free/reduced,none,71,83,82
female,group E,some college,standard,none,100,84,82
female,group D,associate's degree,free/reduced,none,60,79,100
male,group C,high school,standard,none,81,100,100
male,group C,associate's degree,standard,completed,96,93,100
male,group D,associate's degree,standard,none,100,86,86
female,group D,some college,standard,none,78,91,100
female,group D,some college,standard,completed,57,77,100
male,group D,some college,standard,none,87,88,98
female,group D,high school,standard,none,84,85,100
female,group C,some college,standard,none,100,100,100
female,group D,some college,standard,none,70,97,100
female,group C,some high school,standard,completed,90,100,83
female,group D,high school,standard,none,100,76,89
female,group C,bachelor's degree,free/reduced,completed,90,45,97
female,group E,some college,standard,none,76,64,100
male,group E,associate's degree,standard,none,100,54,73
female,group C,associate's degree,standard,completed,100,79,52
male,group A,high school,standard,completed,80,75,99
male,group C,some college,standard,none,95,83,100
female,group D,some college,free/reduced,completed,83,78,100
male,group D,master's degree,standard,completed,88,55,100
female,group B,some college,free/reduced,none,86,93,100
male,group D,associate's degree,free/reduced,none,96,72,100
male,group C,associate's degree,standard,completed,100,59,82
male,group D,some college,free/reduced,none,66,99,81
female,group B,associate's degree,standard,completed,75,73,100
female,group C,high school,standard,none,77,100,73
female,group B,associate's degree,standard,completed,99,100,89
female,group D,some college,standard,none,97,85,95
male,group B,some college,standard,completed,100,86,90
female,group E,some high school,free/reduced,none,55,82,62
male,group B,high school,standard,none,99,60,86
female,group C,some high school,standard,completed,52,100,100
female,group A,some college,free/reduced,none,100,47,70
male,group C,master's degree,standard,none,50,100,89
male,group A,associate's degree,free/reduced,completed,97,100,100
male,group E,bachelor's degree,standard,completed,82,100,100
female,group B,some college,standard,none,85,85,79
female,group E,high school,free/reduced,completed,100,100,92
male,group B,some college,free/reduced,none,76,95,66
female,group A,associate's degree,free/reduced,none,53,100,90
male,group D,some high school,free/reduced,none,94,100,100
female,group C,high school,standard,none,71,38,80
female,group B,high school,free/reduced,completed,85,91,100
male,group C,master's degree,free/reduced,none,62,100,100
female,group D,master's degree,standard,none,68,69,71
male,group D,high school,standard,none,69,100,96
female,group D,high school,free/reduced,none,74,83,100
female,group C,associate's degree,standard,completed,82,74,93
female,group D,bachelor's degree,standard,none,84,77,88
female,group B,associate's degree,standard,completed,100,100,99
female,group C,associate's degree,standard,completed,100,85,100
male,group D,some college,free/reduced,completed,100,92,53
male,group D,some college,standard,none,76,77,100
female,group E,associate's degree,standard,none,53,99,100
female,group C,associate's degree,free/reduced,none,68,96,71
female,group B,high school,standard,none,87,100,80
female,group E,bachelor's degree,free/reduced,completed,82,82,100
female,group E,some college,free/reduced,completed,61,95,100
male,group B,some high school,standard,none,100,79,88
female,group C,high school,free/reduced,none,100,79,71
male,group E,some college,standard,none,92,67,90
female,group B,some high school,free/reduced,none,91,80,65
female,group C,master's degree,standard,none,97,88,100
female,group B,associate's degree,standard,completed,100,81,95
male,group A,high school,standard,completed,91,59,84
female,group E,associate's degree,standard,none,63,100,83
male,group C,some high school,standard,completed,100,72,92
male,group B,associate's degree,free/reduced,none,72,88,100
female,group C,high school,standard,completed,65,73,98
female,group E,associate's degree,free/reduced,none,86,95,97
