gender,race/ethnicity,parental level of education,lunch,test preparation course,math score,reading score,writing score
female,group C,high school,free/reduced,none,59,65,62
male,group C,high school,standard,none,59,63,66
male,group C,high school,standard,none,44,40,42
male,group D,some college,standard,none,45,65,75
male,group D,high school,standard,none,61,52,67
female,group E,associate's degree,standard,completed,98,96,96
male,group C,high school,standard,none,57,61,55
male,group C,high school,standard,none,63,70,54
female,group C,associate's degree,standard,none,65,54,42
female,group E,associate's degree,standard,completed,93,88,86
male,group C,some college,standard,none,50,69,43
male,group D,associate's degree,standard,none,69,75,71
female,group D,associate's degree,standard,completed,86,82,87
male,group C,high school,standard,none,71,82,81
female,group D,some college,standard,none,58,76,63
male,group C,high school,standard,none,61,70,53
male,group C,high school,standard,none,63,72,74
female,group C,some college,standard,none,51,75,76
female,group C,associate's degree,standard,none,89,80,85
male,group C,associate's degree,standard,none,75,89,91
male,group C,some college,standard,none,68,59,79
male,group B,some high school,free/reduced,none,43,49,53
male,group C,high school,standard,none,59,67,67
male,group C,high school,standard,none,71,92,75
female,group C,associate's degree,standard,none,52,87,88
female,group C,associate's degree,standard,none,63,63,68
female,group C,associate's degree,standard,none,47,69,66
female,group C,associate's degree,standard,none,63,69,91
female,group C,associate's degree,standard,none,80,68,79
female,group C,associate's degree,standard,none,49,77,78
female,group C,associate's degree,standard,none,81,67,83
female,group C,associate's degree,standard,none,57,72,64
male,group C,high school,standard,none,51,67,74
male,group C,some college,standard,none,66,86,80
female,group D,associate's degree,standard,completed,81,90,85
female,group C,some college,standard,none,59,40,77
male,group C,high school,standard,none,49,62,34
female,group E,associate's degree,standard,completed,89,78,87
male,group D,high school,standard,none,60,68,64
female,group D,some college,standard,none,66,75,74
male,group C,high school,standard,none,78,75,67
male,group C,high school,free/reduced,none,51,34,34
female,group D,some college,free/reduced,none,72,50,58
female,group D,bachelor's degree,standard,none,73,74,84
male,group C,some college,standard,none,74,96,75
male,group C,high school,standard,none,65,78,61
female,group D,associate's degree,standard,none,84,82,65
male,group C,high school,free/reduced,none,66,43,49
female,group C,high school,free/reduced,none,43,54,34
male,group C,high school,standard,none,74,69,70
female,group C,some high school,free/reduced,none,51,39,52
female,group C,associate's degree,standard,none,57,67,72
female,group C,some high school,free/reduced,none,57,61,85
male,group C,associate's degree,standard,none,59,75,72
female,group C,some college,standard,none,56,60,58
female,group D,some college,free/reduced,none,45,54,52
female,group C,associate's degree,standard,none,74,58,77
male,group C,associate's degree,standard,none,60,83,68
female,group C,associate's degree,standard,none,68,69,59
female,group C,some college,standard,none,64,69,43
female,group C,some college,standard,none,61,67,67
female,group C,some high school,standard,none,66,64,77
male,group C,high school,standard,none,74,57,71
female,group C,associate's degree,standard,none,78,96,80
female,group C,associate's degree,standard,none,77,92,79
male,group C,high school,standard,none,53,53,57
female,group D,some college,standard,none,81,71,77
female,group D,some college,standard,none,89,96,93
male,group C,high school,free/reduced,none,38,49,58
female,group C,associate's degree,standard,none,86,81,87
female,group E,associate's degree,standard,completed,79,84,89
female,group C,associate's degree,standard,none,79,89,79
female,group D,bachelor's degree,standard,completed,86,80,75
male,group C,high school,standard,none,71,90,66
female,group D,associate's degree,standard,completed,71,86,86
female,group D,some high school,free/reduced,none,70,62,70
female,group C,some college,standard,none,46,75,65
female,group C,associate's degree,standard,none,61,68,59
female,group B,some high school,free/reduced,none,41,43,63
male,group C,some college,standard,none,46,75,44
female,group C,associate's degree,standard,none,92,87,86
male,group C,high school,standard,none,57,55,64
female,group C,some high school,free/reduced,none,52,44,42
female,group D,associate's degree,standard,none,73,89,84
female,group D,some high school,free/reduced,none,55,51,62
female,group C,some college,standard,none,77,71,76
female,group C,some college,standard,none,50,73,79
male,group C,high school,standard,none,63,52,83
female,group C,associate's degree,free/reduced,none,54,40,55
female,group C,associate's degree,standard,none,54,80,87
female,group C,associate's degree,standard,completed,76,91,89
male,group C,some college,standard,none,73,55,67
female,group C,some college,standard,none,71,84,77
female,group C,some high school,free/reduced,none,49,57,54
male,group D,high school,standard,none,74,78,74
female,group C,associate's degree,standard,none,82,95,78
female,group C,some college,standard,none,58,54,61
male,group C,associate's degree,standard,none,80,83,68
male,group D,some college,standard,none,61,71,76
male,group C,some college,standard,none,64,87,74
female,group C,some college,standard,none,52,46,51
female,group C,some college,free/reduced,none,42,52,38
female,group C,associate's degree,standard,completed,93,85,80
female,group C,associate's degree,standard,completed,70,81,90
male,group C,high school,standard,none,39,60,53
female,group E,associate's degree,standard,completed,86,97,93
female,group E,associate's degree,standard,completed,87,97,94
male,group D,some high school,standard,none,59,64,62
male,group C,some high school,standard,none,67,68,69
female,group C,associate's degree,free/reduced,none,58,65,67
female,group E,associate's degree,standard,completed,77,83,71
female,group C,associate's degree,standard,completed,86,88,89
male,group C,high school,standard,none,70,69,71
male,group C,high school,standard,none,68,78,65
female,group D,some college,standard,none,78,77,78
female,group E,associate's degree,standard,completed,88,81,75
female,group D,some college,standard,none,48,70,80
female,group D,some college,standard,none,83,68,59
female,group C,associate's degree,standard,none,57,72,90
female,group D,some college,free/reduced,none,76,77,77
female,group D,some college,standard,none,84,88,94
male,group C,high school,standard,none,68,76,74
male,group C,some college,standard,none,79,93,72
female,group C,associate's degree,standard,none,92,81,77
female,group D,associate's degree,standard,completed,70,74,76
female,group C,associate's degree,standard,none,62,54,68
male,group C,high school,standard,none,56,60,47
male,group D,some college,standard,none,61,74,82
female,group C,high school,free/reduced,none,54,64,62
male,group C,high school,standard,none,56,57,60
male,group C,some college,standard,none,59,75,78
male,group C,some college,standard,none,68,66,46
male,group D,some college,standard,none,62,67,58
male,group C,some college,standard,none,60,63,82
female,group D,bachelor's degree,standard,none,81,80,83
male,group D,high school,standard,none,59,58,67
female,group C,associate's degree,standard,none,55,68,68
female,group D,some college,standard,none,72,72,80
male,group D,some college,standard,none,64,75,62
male,group C,some college,standard,none,61,75,66
female,group E,associate's degree,standard,completed,98,91,90
female,group C,associate's degree,standard,completed,65,76,70
female,group C,high school,free/reduced,none,55,57,66
female,group C,some college,standard,none,63,55,53
female,group D,associate's degree,standard,completed,93,86,97
male,group D,high school,standard,none,64,75,48
female,group C,some college,standard,none,58,87,60
male,group C,high school,standard,none,65,63,71
female,group D,associate's degree,standard,completed,83,87,86
male,group C,some college,standard,none,67,69,75
female,group C,some college,standard,none,73,87,78
female,group C,some college,standard,none,65,68,66
female,group C,high school,standard,none,59,51,39
female,group C,associate's degree,standard,completed,65,81,80
female,group D,some college,standard,completed,74,86,79
male,group C,high school,standard,none,50,35,47
female,group C,associate's degree,standard,none,72,94,86
female,group D,bachelor's degree,free/reduced,none,72,64,87
male,group C,high school,free/reduced,none,51,48,43
male,group C,some college,standard,none,64,72,72
male,group C,some college,standard,none,62,67,74
male,group C,associate's degree,standard,none,53,84,62
female,group C,associate's degree,standard,completed,95,91,84
male,group C,high school,standard,none,56,76,45
female,group C,associate's degree,standard,none,78,83,84
male,group C,high school,standard,none,61,60,78
male,group D,high school,standard,none,47,50,59
female,group E,associate's degree,standard,completed,83,76,85
female,group C,some college,standard,none,62,74,83
male,group C,high school,standard,none,63,76,79
male,group D,some college,standard,none,59,67,85
female,group D,associate's degree,standard,none,77,94,93
male,group C,high school,standard,none,67,74,76
female,group C,some college,standard,none,68,84,96
male,group C,high school,standard,none,58,49,54
female,group C,associate's degree,standard,none,70,75,70
male,group C,some college,standard,none,68,81,63
female,group C,some college,standard,none,79,83,76
female,group C,associate's degree,standard,none,72,100,87
female,group D,associate's degree,standard,none,87,83,85
female,group D,some college,standard,none,60,66,85
female,group C,some college,standard,none,62,67,65
female,group C,associate's degree,standard,none,77,79,63
male,group D,high school,standard,none,55,57,69
male,group C,some college,standard,none,41,74,47
male,group C,some college,standard,none,60,70,69
female,group C,some college,standard,none,80,87,89
female,group D,some college,standard,none,64,55,62
male,group C,high school,standard,none,59,71,56
male,group C,some college,standard,none,59,68,58
female,group C,associate's degree,standard,none,84,92,61
female,group D,some college,standard,none,48,79,69
female,group C,associate's degree,standard,completed,74,72,86
male,group C,some college,standard,none,59,85,67
female,group D,associate's degree,standard,none,69,90,84
female,group D,associate's degree,standard,completed,89,82,76
female,group C,some college,standard,none,50,54,55
male,group C,some college,standard,none,55,68,61
male,group C,high school,free/reduced,none,61,56,61
female,group D,some high school,standard,none,45,67,70
female,group C,some college,standard,none,70,70,60
male,group C,some college,standard,none,64,73,70
female,group C,associate's degree,standard,none,72,86,92
female,group C,some college,standard,none,53,67,70
female,group C,some college,standard,none,71,74,88
male,group D,some college,standard,none,47,61,77
female,group C,some college,standard,none,57,75,76
male,group D,associate's degree,standard,none,76,70,72
male,group D,some college,standard,none,63,58,67
female,group D,some college,standard,none,65,80,75
male,group B,high school,standard,none,69,49,53
female,group D,some high school,standard,none,60,60,67
male,group C,some college,standard,none,72,80,68
female,group C,associate's degree,standard,none,64,73,53
female,group C,associate's degree,standard,none,80,70,79
male,group C,high school,standard,none,71,79,46
female,group E,associate's degree,standard,completed,100,83,89
male,group C,some college,standard,none,59,78,83
male,group B,some high school,standard,none,44,73,74
male,group C,associate's degree,standard,none,61,65,61
male,group C,high school,standard,none,67,71,65
male,group C,high school,standard,none,65,69,56
female,group C,associate's degree,standard,none,91,81,89
female,group C,some college,standard,none,65,66,80
male,group C,associate's degree,standard,none,52,56,53
female,group C,associate's degree,free/reduced,none,47,60,62
female,group D,high school,standard,none,52,69,52
male,group B,high school,free/reduced,none,45,31,36
female,group E,associate's degree,standard,completed,92,93,90
female,group C,associate's degree,standard,completed,89,86,89
female,group C,associate's degree,standard,completed,56,79,72
female,group C,associate's degree,standard,none,68,91,75
female,group D,some college,standard,none,40,57,67
female,group C,associate's degree,standard,none,59,70,80
male,group C,high school,standard,none,53,71,39
female,group C,associate's degree,standard,completed,75,87,94
female,group C,some college,standard,none,51,88,71
female,group D,some college,standard,none,65,77,77
male,group C,some high school,standard,none,67,73,58
male,group D,high school,standard,none,64,62,71
male,group C,high school,free/reduced,none,59,52,56
male,group C,some college,standard,none,51,47,51
male,group D,some high school,standard,none,77,72,77
female,group D,some high school,standard,none,67,75,70
female,group C,some college,standard,none,90,68,77
female,group D,associate's degree,standard,none,94,84,69
female,group C,associate's degree,standard,none,66,73,76
male,group C,some college,standard,none,70,73,70
male,group C,some college,standard,none,70,60,58
female,group C,associate's degree,standard,none,65,83,69
female,group C,high school,standard,none,43,50,48
female,group C,high school,standard,none,64,78,67
male,group C,some college,standard,none,69,84,56
female,group D,some college,standard,none,80,75,78
male,group C,some college,standard,none,71,73,60
female,group C,associate's degree,standard,completed,94,88,75
male,group C,associate's degree,standard,none,62,80,89
female,group C,some college,standard,completed,88,93,74
female,group C,some high school,free/reduced,none,51,47,56
female,group C,some high school,standard,none,66,72,78
female,group C,associate's degree,standard,none,64,61,62
male,group C,high school,free/reduced,none,44,61,40
male,group D,high school,standard,none,65,71,64
female,group C,associate's degree,standard,completed,66,71,77
female,group D,some college,standard,none,73,81,78
male,group D,high school,standard,none,44,52,63
male,group C,some college,standard,none,67,69,65
female,group C,associate's degree,free/reduced,none,60,74,51
female,group C,associate's degree,standard,none,54,83,77
female,group C,associate's degree,standard,none,66,64,51
male,group C,high school,standard,none,62,59,57
female,group C,high school,standard,none,56,64,69
female,group D,some college,standard,none,60,56,82
female,group C,associate's degree,standard,none,88,96,84
male,group C,high school,standard,none,46,47,53
female,group D,some college,standard,none,80,68,80
female,group C,some college,free/reduced,none,65,59,57
male,group C,some college,standard,none,54,63,54
female,group C,associate's degree,standard,none,77,66,69
male,group C,some college,standard,none,60,74,70
male,group C,some college,standard,none,68,68,58
female,group D,some high school,standard,none,64,56,74
male,group C,associate's degree,standard,none,72,61,75
male,group C,high school,standard,none,63,51,58
female,group D,bachelor's degree,standard,none,76,70,84
male,group C,high school,standard,none,53,59,60
female,group C,associate's degree,standard,completed,87,74,81
female,group C,some high school,standard,completed,60,76,74
female,group C,associate's degree,standard,none,71,73,89
female,group D,some college,standard,completed,73,96,88
female,group D,some high school,standard,completed,78,88,86
female,group D,associate's degree,free/reduced,none,68,72,67
male,group C,high school,standard,none,63,57,58
female,group D,some college,standard,none,86,78,83
female,group C,associate's degree,standard,none,76,89,71
male,group C,high school,standard,none,66,65,80
female,group C,some college,standard,none,58,75,86
female,group C,associate's degree,standard,none,70,76,64
female,group D,some college,standard,completed,81,89,100
male,group C,associate's degree,standard,none,77,80,78
female,group C,some college,standard,none,69,69,72
female,group D,some high school,standard,none,70,75,75
male,group C,some college,standard,none,54,61,57
female,group C,bachelor's degree,standard,none,71,74,57
female,group C,associate's degree,standard,none,85,91,81
female,group D,some college,standard,none,55,64,74
male,group C,high school,standard,none,65,56,53
female,group C,some college,standard,none,55,67,74
male,group C,high school,standard,none,62,51,62
female,group D,associate's degree,standard,completed,87,82,93
female,group C,associate's degree,standard,none,47,65,51
female,group D,associate's degree,standard,completed,91,89,75
female,group C,associate's degree,standard,none,58,70,64
female,group D,some college,standard,none,64,83,75
male,group C,high school,standard,none,67,55,72
female,group D,associate's degree,standard,none,57,88,93
female,group C,associate's degree,standard,completed,82,85,78
male,group C,high school,standard,none,56,50,77
female,group C,high school,free/reduced,none,51,52,53
male,group C,high school,standard,none,54,53,70
female,group D,some college,standard,none,79,85,76
female,group C,associate's degree,standard,none,80,72,54
male,group C,associate's degree,standard,none,66,65,75
female,group C,some high school,standard,none,60,61,57
female,group C,associate's degree,free/reduced,none,64,71,59
female,group B,some high school,free/reduced,none,64,57,75
male,group C,high school,standard,none,58,61,71
male,group C,associate's degree,standard,none,61,75,67
female,group C,some high school,free/reduced,none,62,45,56
female,group C,some college,standard,none,63,62,64
female,group D,some college,standard,none,83,81,59
male,group D,high school,standard,none,76,71,68
male,group C,high school,standard,none,68,53,70
male,group C,associate's degree,standard,none,55,64,63
male,group C,some college,standard,none,67,54,75
female,group E,associate's degree,standard,completed,76,85,81
female,group D,some college,standard,none,75,84,81
male,group D,high school,standard,none,71,67,62
male,group C,high school,standard,none,70,65,66
male,group C,high school,standard,none,70,70,51
female,group C,associate's degree,standard,none,97,87,83
female,group C,some college,standard,none,51,66,80
female,group C,associate's degree,free/reduced,none,69,61,58
female,group D,some college,standard,none,96,59,93
male,group C,some college,standard,none,50,62,65
male,group D,some high school,standard,none,63,56,75
female,group D,bachelor's degree,standard,none,83,82,81
female,group D,some college,standard,none,87,72,90
female,group D,associate's degree,standard,completed,77,93,77
female,group D,some college,standard,none,50,68,77
male,group C,high school,standard,none,55,58,59
female,group C,some college,free/reduced,none,39,65,63
male,group C,high school,standard,none,64,78,73
male,group C,high school,free/reduced,none,54,50,46
female,group D,associate's degree,standard,none,64,64,55
female,group C,associate's degree,standard,completed,86,82,87
male,group D,some college,standard,none,67,80,72
female,group C,some college,free/reduced,none,40,39,36
female,group D,some college,standard,none,80,72,79
female,group C,associate's degree,standard,none,73,84,84
male,group C,high school,free/reduced,none,54,46,46
female,group C,some college,standard,none,53,71,72
male,group D,some college,standard,none,57,54,68
male,group C,associate's degree,standard,none,44,81,69
male,group C,high school,free/reduced,none,49,58,50
male,group C,associate's degree,standard,none,68,80,86
female,group C,associate's degree,standard,none,77,77,67
female,group C,some college,standard,none,80,86,80
female,group C,some college,standard,none,58,80,71
female,group C,associate's degree,standard,none,64,66,67
female,group C,associate's degree,free/reduced,none,45,65,73
female,group C,associate's degree,standard,none,58,72,59
female,group D,associate's degree,standard,completed,87,77,81
female,group D,associate's degree,standard,completed,89,72,92
female,group C,some college,standard,none,79,74,83
male,group C,some college,standard,none,68,67,75
female,group C,some college,standard,none,71,68,67
male,group C,high school,free/reduced,none,41,42,41
male,group C,high school,standard,none,65,51,48
male,group C,some college,standard,none,79,86,70
male,group C,high school,standard,none,75,78,76
male,group C,high school,standard,none,60,62,59
male,group D,some high school,standard,none,69,80,81
male,group C,high school,standard,none,52,56,59
female,group D,associate's degree,standard,none,67,71,67
male,group D,some college,standard,none,59,63,75
female,group D,associate's degree,standard,completed,86,94,87
female,group D,some college,standard,none,74,77,72
female,group D,some college,standard,none,100,97,80
male,group C,high school,standard,none,58,65,53
male,group D,some high school,free/reduced,none,45,52,33
female,group C,some college,standard,none,71,79,74
female,group C,some high school,free/reduced,none,48,55,43
male,group C,high school,standard,none,57,71,71
male,group C,high school,standard,none,75,69,83
male,group C,high school,standard,none,56,76,57
female,group D,associate's degree,standard,none,64,85,78
female,group C,some college,standard,none,42,70,73
male,group C,high school,standard,none,91,68,85
male,group C,high school,standard,none,63,56,67
male,group D,some college,standard,none,62,54,49
female,group C,associate's degree,free/reduced,none,47,42,57
female,group C,associate's degree,standard,completed,77,91,80
male,group C,some college,standard,none,59,66,74
male,group C,high school,standard,none,59,53,48
female,group D,associate's degree,standard,none,64,69,71
female,group C,some college,free/reduced,none,53,63,53
female,group C,high school,standard,none,55,57,58
female,group C,high school,free/reduced,none,54,53,62
female,group D,some high school,standard,none,54,78,70
male,group C,associate's degree,standard,none,69,84,72
female,group C,high school,standard,none,50,56,46
female,group C,associate's degree,standard,none,73,77,75
female,group C,some college,standard,none,42,67,74
female,group C,associate's degree,free/reduced,none,40,70,58
female,group D,bachelor's degree,standard,none,72,82,87
female,group C,associate's degree,standard,none,74,78,63
female,group D,bachelor's degree,standard,none,75,70,77
female,group C,some college,standard,completed,85,89,85
female,group C,some college,standard,none,84,76,67
male,group C,associate's degree,standard,none,59,87,82
female,group D,some college,standard,none,38,63,74
female,group C,associate's degree,standard,completed,88,76,76
male,group C,high school,standard,none,56,63,52
female,group D,associate's degree,standard,none,91,85,91
female,group C,bachelor's degree,standard,completed,86,71,85
female,group D,some college,standard,none,80,70,79
female,group C,associate's degree,standard,none,47,68,58
female,group C,associate's degree,standard,none,77,75,81
male,group C,associate's degree,standard,none,66,69,70
male,group C,high school,standard,none,71,69,54
male,group C,some college,standard,none,69,73,81
female,group E,associate's degree,standard,completed,59,77,79
female,group C,associate's degree,standard,none,64,80,82
male,group C,high school,standard,none,62,63,54
female,group D,some high school,free/reduced,none,62,51,63
female,group D,some college,standard,none,81,77,65
female,group D,some college,standard,none,68,60,66
female,group D,some high school,standard,completed,58,78,70
male,group C,some college,standard,none,68,68,75
male,group E,associate's degree,standard,completed,73,75,83
female,group C,some college,standard,none,63,71,62
female,group C,associate's degree,standard,none,53,77,69
female,group C,high school,free/reduced,none,52,51,61
male,group C,associate's degree,standard,none,53,67,61
male,group C,high school,standard,none,76,80,66
male,group C,some college,standard,none,62,68,75
female,group C,some college,standard,none,57,65,74
male,group C,high school,standard,none,53,46,49
female,group C,associate's degree,standard,none,71,88,77
female,group C,associate's degree,standard,completed,78,80,80
female,group B,some high school,free/reduced,none,49,58,58
female,group E,associate's degree,standard,completed,76,86,88
female,group D,associate's degree,standard,none,87,83,83
female,group C,high school,standard,none,34,63,58
female,group C,associate's degree,standard,none,78,76,84
male,group C,some college,standard,none,62,82,69
male,group C,associate's degree,standard,none,65,78,82
female,group D,associate's degree,standard,none,78,94,82
female,group D,associate's degree,standard,none,58,56,64
female,group C,associate's degree,standard,none,77,74,72
female,group C,some college,standard,none,75,68,64
female,group D,associate's degree,standard,none,72,78,72
female,group D,some college,standard,none,75,86,86
female,group D,associate's degree,standard,completed,64,75,69
male,group C,high school,standard,none,61,76,64
female,group C,associate's degree,free/reduced,none,75,65,79
female,group D,some high school,free/reduced,none,46,44,63
male,group C,high school,standard,none,56,43,42
male,group C,some college,standard,none,70,59,66
female,group D,associate's degree,standard,none,87,70,59
male,group C,high school,standard,none,62,66,42
male,group D,high school,standard,none,67,57,65
female,group D,some college,standard,none,87,78,79
female,group D,associate's degree,standard,none,64,76,79
male,group C,high school,standard,none,62,72,75
male,group C,associate's degree,standard,none,73,72,73
male,group C,associate's degree,standard,none,58,85,73
female,group D,some college,standard,none,78,76,69
female,group C,some college,standard,none,71,75,71
female,group C,associate's degree,standard,none,78,91,94
male,group C,associate's degree,standard,none,66,72,71
female,group C,associate's degree,free/reduced,none,59,62,61
female,group C,associate's degree,standard,none,62,69,72
female,group C,associate's degree,standard,none,68,84,79
female,group D,some college,standard,none,91,68,84
female,group D,associate's degree,standard,completed,90,92,80
female,group C,some college,standard,none,73,73,56
female,group C,associate's degree,standard,none,58,74,70
male,group C,high school,standard,none,54,65,48
female,group D,some college,standard,none,96,74,84
male,group C,high school,standard,none,68,75,58
female,group D,associate's degree,standard,none,70,83,85
male,group C,high school,standard,none,60,68,69
female,group D,bachelor's degree,standard,completed,95,95,87
male,group C,associate's degree,standard,none,74,68,72
female,group C,some college,standard,none,70,80,71
female,group C,some college,standard,none,55,58,73
female,group D,some college,standard,none,42,56,75
male,group C,associate's degree,standard,none,57,70,58
male,group C,associate's degree,standard,none,73,87,95
female,group C,associate's degree,standard,none,45,75,40
male,group C,associate's degree,standard,none,64,64,52
male,group C,high school,standard,none,66,67,60
female,group D,associate's degree,standard,none,83,80,91
female,group C,some college,standard,none,60,56,58
female,group D,associate's degree,standard,completed,69,87,78
male,group C,associate's degree,standard,none,57,74,76
female,group C,some college,standard,none,62,46,63
female,group D,some college,standard,none,46,78,66
female,group C,some college,standard,none,42,51,56
male,group C,associate's degree,standard,none,78,74,82
female,group C,associate's degree,standard,none,58,57,70
female,group C,bachelor's degree,standard,completed,100,93,100
male,group D,some college,standard,none,54,69,70
male,group C,some college,standard,none,53,63,56
female,group D,some college,standard,none,81,67,78
female,group D,bachelor's degree,standard,completed,73,99,98
male,group C,associate's degree,standard,none,78,72,96
female,group D,some college,standard,none,75,84,86
male,group C,high school,standard,none,56,60,50
female,group C,associate's degree,standard,none,60,72,59
female,group E,associate's degree,standard,completed,96,83,93
female,group C,associate's degree,standard,none,65,87,62
male,group C,associate's degree,standard,none,77,78,80
female,group D,associate's degree,standard,none,77,63,82
female,group C,some college,free/reduced,none,63,71,74
female,group C,associate's degree,standard,none,73,75,79
male,group D,some college,standard,none,63,42,71
female,group C,associate's degree,free/reduced,none,48,64,75
female,group C,associate's degree,standard,none,71,68,56
female,group C,associate's degree,standard,none,69,76,60
female,group D,associate's degree,standard,completed,81,85,87
female,group C,high school,free/reduced,none,47,53,54
female,group E,associate's degree,standard,none,70,74,69
male,group C,high school,standard,none,66,69,76
female,group C,associate's degree,standard,completed,75,81,86
male,group C,some high school,standard,none,27,57,59
female,group C,some college,standard,none,72,62,85
male,group B,high school,free/reduced,none,54,50,42
male,group D,high school,standard,none,76,59,70
male,group D,high school,standard,none,63,57,43
female,group C,associate's degree,standard,completed,92,88,98
female,group D,some college,standard,none,71,72,84
male,group C,some college,standard,none,50,63,59
female,group C,associate's degree,standard,none,77,92,82
male,group C,high school,standard,none,69,60,75
male,group C,high school,standard,none,62,65,81
female,group C,some college,standard,none,53,73,58
male,group C,some college,standard,none,60,62,65
female,group C,some college,standard,none,67,63,76
female,group C,associate's degree,standard,completed,80,97,70
male,group C,some college,standard,none,62,64,57
female,group C,associate's degree,standard,none,65,77,69
female,group C,some college,standard,none,51,65,50
male,group C,some college,standard,none,72,78,83
male,group C,high school,standard,none,47,47,55
female,group D,some college,standard,none,65,85,81
female,group D,associate's degree,standard,none,89,88,86
female,group C,associate's degree,standard,completed,78,94,79
female,group D,some college,standard,none,55,60,73
female,group D,some high school,free/reduced,none,48,55,56
female,group C,associate's degree,standard,completed,97,100,89
male,group C,high school,standard,none,59,63,68
female,group C,associate's degree,standard,completed,75,75,78
male,group C,high school,free/reduced,none,54,61,54
male,group C,high school,standard,none,61,47,59
male,group C,some college,standard,none,67,69,60
female,group C,associate's degree,standard,none,84,78,68
female,group C,associate's degree,standard,none,86,86,93
female,group D,associate's degree,standard,completed,82,85,76
female,group C,associate's degree,standard,none,83,81,95
male,group C,high school,standard,none,64,71,61
female,group C,some college,standard,none,67,61,59
male,group C,associate's degree,standard,none,69,76,63
female,group C,some high school,free/reduced,none,49,62,57
male,group C,high school,standard,none,48,55,33
male,group D,some college,standard,none,43,68,53
female,group D,some college,standard,none,66,81,76
female,group C,some college,free/reduced,none,71,52,65
male,group C,associate's degree,standard,none,57,72,76
female,group C,associate's degree,standard,none,75,80,72
female,group D,some college,standard,none,80,86,87
male,group C,high school,standard,none,50,45,44
male,group C,some college,standard,none,71,72,72
female,group C,associate's degree,standard,none,89,79,72
female,group C,associate's degree,standard,none,69,68,59
male,group D,associate's degree,standard,none,60,78,75
male,group C,high school,standard,none,83,60,86
male,group C,high school,standard,none,64,57,77
male,group C,high school,standard,none,64,50,54
female,group C,associate's degree,standard,none,69,87,62
female,group C,associate's degree,standard,none,50,67,69
male,group C,high school,standard,none,61,57,44
female,group D,some college,standard,none,62,81,71
female,group C,associate's degree,standard,none,78,80,58
female,group D,bachelor's degree,standard,none,77,75,83
female,group D,associate's degree,standard,completed,92,74,77
female,group D,some high school,standard,completed,56,71,74
female,group D,associate's degree,standard,completed,81,76,76
female,group C,some high school,free/reduced,none,37,47,53
female,group C,associate's degree,standard,completed,62,73,70
female,group C,associate's degree,standard,none,65,70,56
male,group C,high school,standard,none,60,61,61
male,group C,associate's degree,standard,none,65,77,76
male,group B,some college,standard,none,64,53,54
female,group C,some college,standard,none,66,80,82
female,group D,some high school,standard,none,52,83,68
female,group D,bachelor's degree,standard,completed,87,77,99
female,group D,some college,standard,completed,86,67,81
female,group C,associate's degree,standard,none,64,86,68
female,group C,associate's degree,standard,none,48,63,49
female,group D,associate's degree,standard,none,80,75,86
female,group C,associate's degree,standard,none,77,91,78
female,group D,some college,standard,none,86,58,66
female,group E,bachelor's degree,standard,completed,85,92,88
male,group C,some college,standard,none,65,83,71
male,group D,some college,standard,none,47,75,77
male,group C,high school,standard,none,63,60,64
female,group C,associate's degree,standard,none,80,90,91
female,group D,some college,standard,none,82,86,81
male,group C,high school,standard,none,66,46,47
male,group C,high school,free/reduced,none,62,53,45
female,group D,some college,standard,none,71,71,66
male,group C,high school,standard,none,66,64,77
male,group D,some high school,standard,none,50,70,81
female,group C,some college,standard,none,86,73,71
male,group D,associate's degree,standard,none,58,81,85
male,group C,some high school,standard,none,39,56,63
female,group D,bachelor's degree,standard,completed,85,100,86
male,group C,some college,standard,none,65,59,68
female,group C,associate's degree,standard,none,95,81,62
male,group C,some college,standard,none,73,76,67
female,group C,some college,standard,none,84,89,84
male,group C,high school,standard,none,67,73,66
female,group C,some high school,free/reduced,none,70,67,60
male,group C,some college,standard,none,66,73,84
male,group C,high school,standard,none,42,60,77
female,group C,some college,standard,none,61,68,83
male,group C,high school,standard,none,70,81,56
male,group D,some college,standard,none,51,67,77
female,group C,some college,standard,none,78,65,79
male,group C,associate's degree,standard,none,75,97,82
female,group C,associate's degree,standard,none,46,70,65
male,group C,high school,standard,none,78,72,63
male,group C,high school,standard,none,68,68,63
female,group D,some college,standard,none,64,67,82
female,group D,some high school,standard,none,64,74,86
male,group C,some college,standard,none,59,63,58
female,group C,associate's degree,standard,none,62,70,64
male,group D,high school,standard,none,63,43,45
female,group C,associate's degree,standard,none,71,93,82
female,group B,some high school,free/reduced,none,34,35,58
female,group E,some high school,standard,completed,56,63,80
female,group D,some college,free/reduced,none,52,72,66
female,group D,some college,standard,completed,76,90,95
female,group C,some college,standard,none,85,85,91
female,group D,associate's degree,standard,none,73,58,59
male,group C,high school,standard,none,50,51,61
male,group C,high school,standard,none,50,72,66
male,group C,high school,standard,none,61,74,49
female,group C,associate's degree,standard,none,100,91,100
male,group C,high school,free/reduced,none,58,45,44
female,group C,some college,standard,none,64,69,73
female,group C,associate's degree,standard,none,86,83,77
female,group C,high school,free/reduced,none,55,69,40
female,group D,some high school,standard,none,67,58,74
female,group C,some college,standard,none,44,60,62
female,group C,associate's degree,standard,none,55,61,44
male,group C,high school,standard,none,63,45,41
female,group C,associate's degree,standard,none,61,74,77
female,group C,bachelor's degree,free/reduced,none,69,77,70
female,group E,associate's degree,standard,none,100,98,86
