code_module,code_presentation,id_student,gender,region,highest_education,imd_band,age_band,num_of_prev_attempts,studied_credits,disability,final_result
EEE,2014B,737094,F,East Midlands Region,HE Qualification,40-50pct,35 to 55,0,105,N,Distinction
FFF,2014J,688167,F,East Anglian Region,A Level or Equivalent,20-30pct,0 to 35,0,101,N,Distinction
FFF,2013B,393413,M,Ireland,HE Qualification,20-30pct,0 to 35,0,96,N,Fail
FFF,2014J,753627,M,South West Region,Lower Than A Level,50-60pct,35 to 55,0,79,N,Fail
BBB,2014J,911515,M,North Region,Lower Than A Level,70-80pct,0 to 35,0,52,N,Pass
BBB,2014J,476890,M,South East Region,Lower Than A Level,40-50pct,0 to 35,0,89,N,Withdrawn
DDD,2013J,774059,F,South West Region,HE Qualification,20-30pct,35 to 55,0,67,N,Fail
FFF,2013J,366979,M,London Region,A Level or Equivalent,20-30pct,0 to 35,0,173,N,Withdrawn
DDD,2013J,848056,F,East Midlands Region,Lower Than A Level,30-40pct,0 to 35,0,133,N,Distinction
EEE,2013J,1768073,M,Scotland,Lower Than A Level,30-40pct,0 to 35,0,55,N,Pass
BBB,2014B,460657,M,Yorkshire Region,Lower Than A Level,30-40pct,0 to 35,0,52,N,Fail
GGG,2014J,745928,M,West Midlands Region,Lower Than A Level,50-60pct,0 to 35,0,44,Y,Pass
DDD,2014B,314498,M,London Region,A Level or Equivalent,60-70pct,0 to 35,0,111,N,Withdrawn
BBB,2013J,242075,F,East Anglian Region,Lower Than A Level,50-60pct,0 to 35,0,60,N,Pass
BBB,2014J,405859,F,North Region,A Level or Equivalent,20-30pct,35 to 55,0,70,N,Withdrawn
AAA,2014J,684310,F,South East Region,A Level or Equivalent,80-90pct,0 to 35,0,45,N,Fail
FFF,2013B,838416,M,East Midlands Region,HE Qualification,70-80pct,35 to 55,0,70,N,Fail
BBB,2013J,432016,F,North Western Region,HE Qualification,90-100pct,0 to 35,0,72,N,Withdrawn
BBB,2014J,637830,F,West Midlands Region,A Level or Equivalent,90-100pct,0 to 35,0,45,N,Distinction
DDD,2014B,1673293,M,West Midlands Region,A Level or Equivalent,70-80pct,35 to 55,0,79,N,Fail
BBB,2014J,1174613,M,South East Region,HE Qualification,10-20,35 to 55,0,70,N,Fail
GGG,2014B,354695,F,East Anglian Region,A Level or Equivalent,0-10pct,0 to 35,0,75,Y,Withdrawn
FFF,2013J,1437901,M,South West Region,A Level or Equivalent,80-90pct,0 to 35,0,86,N,Withdrawn
CCC,2014J,508900,F,South East Region,A Level or Equivalent,40-50pct,55 to 100,0,128,N,Fail
CCC,2014B,184151,M,South West Region,A Level or Equivalent,20-30pct,0 to 35,0,141,N,Pass
GGG,2013B,210430,M,Ireland,A Level or Equivalent,20-30pct,0 to 35,0,72,N,Fail
BBB,2014B,1616728,F,East Anglian Region,Lower Than A Level,80-90pct,35 to 55,0,57,N,Fail
FFF,2014B,526245,F,South West Region,A Level or Equivalent,10-20,35 to 55,1,67,N,Pass
CCC,2013J,1799825,M,London Region,A Level or Equivalent,0-10pct,35 to 55,1,66,N,Fail
FFF,2014B,1064433,M,London Region,HE Qualification,20-30pct,0 to 35,0,171,N,Fail
EEE,2013J,612075,F,South Region,Lower Than A Level,50-60pct,0 to 35,0,113,N,Withdrawn
FFF,2014J,216015,M,London Region,A Level or Equivalent,10-20,0 to 35,0,91,N,Withdrawn
CCC,2014J,190964,M,West Midlands Region,Lower Than A Level,60-70pct,0 to 35,0,64,N,Pass
FFF,2014J,530185,F,North Western Region,Lower Than A Level,90-100pct,0 to 35,0,52,N,Withdrawn
BBB,2013J,544510,M,North Western Region,Lower Than A Level,10-20,0 to 35,1,62,N,Fail
DDD,2013J,897212,M,East Midlands Region,A Level or Equivalent,80-90pct,0 to 35,0,109,N,Distinction
DDD,2013B,688281,F,Wales,Lower Than A Level,80-90pct,0 to 35,1,69,N,Withdrawn
DDD,2013B,880809,M,South Region,Post Graduate Qualification,40-50pct,35 to 55,0,90,N,Pass
BBB,2013B,1131302,F,Yorkshire Region,Lower Than A Level,40-50pct,0 to 35,0,78,N,Distinction
GGG,2013B,178911,F,South West Region,A Level or Equivalent,30-40pct,0 to 35,1,44,N,Pass
DDD,2014J,369840,M,East Midlands Region,A Level or Equivalent,0-10pct,35 to 55,0,49,N,Fail
GGG,2014J,1662084,F,Scotland,A Level or Equivalent,90-100pct,35 to 55,0,64,N,Withdrawn
BBB,2014B,1046998,F,North Western Region,A Level or Equivalent,90-100pct,0 to 35,1,53,N,Distinction
FFF,2013B,269455,M,London Region,A Level or Equivalent,20-30pct,35 to 55,0,216,N,Withdrawn
EEE,2014B,88968,F,London Region,A Level or Equivalent,20-30pct,0 to 35,0,59,N,Pass
BBB,2014B,703485,F,London Region,A Level or Equivalent,0-10pct,0 to 35,0,66,N,Distinction
AAA,2014B,241420,F,London Region,Lower Than A Level,90-100pct,0 to 35,0,51,N,Pass
DDD,2014J,489074,M,West Midlands Region,A Level or Equivalent,20-30pct,0 to 35,0,117,N,Withdrawn
FFF,2014J,497717,M,Wales,A Level or Equivalent,40-50pct,35 to 55,0,136,Y,Withdrawn
BBB,2013B,331637,F,North Western Region,Lower Than A Level,0-10pct,0 to 35,0,46,N,Pass
CCC,2013J,410268,M,Scotland,HE Qualification,40-50pct,0 to 35,0,47,N,Distinction
FFF,2013B,513299,M,Wales,HE Qualification,20-30pct,0 to 35,0,59,N,Fail
EEE,2013B,122036,M,London Region,HE Qualification,80-90pct,0 to 35,1,54,N,Withdrawn
FFF,2013J,568026,M,Wales,Lower Than A Level,0-10pct,0 to 35,0,92,N,Withdrawn
GGG,2014J,275561,F,South Region,Lower Than A Level,70-80pct,0 to 35,0,79,N,Pass
BBB,2014J,758400,F,South Region,Lower Than A Level,40-50pct,35 to 55,0,88,N,Fail
BBB,2014J,350910,F,North Western Region,Lower Than A Level,0-10pct,0 to 35,1,57,N,Pass
EEE,2014B,1152638,M,Wales,Lower Than A Level,10-20,0 to 35,0,52,N,Pass
DDD,2013B,479999,F,South West Region,Lower Than A Level,40-50pct,0 to 35,0,84,N,Fail
FFF,2014J,915216,M,East Anglian Region,Lower Than A Level,0-10pct,0 to 35,0,141,N,Pass
BBB,2014J,613238,M,North Western Region,A Level or Equivalent,90-100pct,0 to 35,0,52,N,Fail
EEE,2013B,220976,F,East Midlands Region,Post Graduate Qualification,70-80pct,0 to 35,0,116,N,Pass
BBB,2013B,783624,F,West Midlands Region,HE Qualification,10-20,35 to 55,0,66,N,Withdrawn
DDD,2014J,553711,F,East Anglian Region,HE Qualification,10-20,0 to 35,0,105,N,Pass
BBB,2013J,1991033,F,London Region,HE Qualification,50-60pct,0 to 35,0,57,N,Withdrawn
FFF,2014B,326525,M,West Midlands Region,A Level or Equivalent,60-70pct,35 to 55,0,90,N,Distinction
FFF,2014J,207083,M,Ireland,Post Graduate Qualification,90-100pct,0 to 35,0,99,N,Pass
GGG,2013J,637856,F,North Western Region,Lower Than A Level,20-30pct,0 to 35,0,50,N,Pass
FFF,2013J,1092227,F,Ireland,A Level or Equivalent,40-50pct,0 to 35,2,83,N,Pass
DDD,2013J,833759,F,South East Region,Lower Than A Level,20-30pct,0 to 35,0,111,N,Withdrawn
BBB,2014J,1036863,M,East Anglian Region,Lower Than A Level,10-20,35 to 55,0,70,N,Pass
BBB,2013J,2252897,F,Scotland,HE Qualification,50-60pct,35 to 55,0,57,N,Pass
BBB,2013B,474394,M,North Western Region,Lower Than A Level,0-10pct,0 to 35,0,62,N,Withdrawn
FFF,2014J,298676,F,Yorkshire Region,Lower Than A Level,50-60pct,0 to 35,1,54,N,Distinction
GGG,2014J,817820,M,West Midlands Region,Lower Than A Level,20-30pct,35 to 55,0,45,N,Withdrawn
BBB,2013B,302213,F,London Region,No Formal quals,30-40pct,0 to 35,0,42,N,Fail
BBB,2014J,715782,F,London Region,A Level or Equivalent,0-10pct,35 to 55,0,69,N,Fail
CCC,2014J,632869,M,North Western Region,A Level or Equivalent,20-30pct,35 to 55,0,83,N,Withdrawn
CCC,2013J,435811,F,East Anglian Region,A Level or Equivalent,30-40pct,0 to 35,0,51,Y,Pass
DDD,2013J,517328,M,North Western Region,HE Qualification,20-30pct,35 to 55,0,62,N,Fail
BBB,2013J,829202,F,Ireland,Lower Than A Level,20-30pct,0 to 35,0,62,N,Pass
FFF,2013J,461886,M,Yorkshire Region,A Level or Equivalent,20-30pct,0 to 35,0,71,N,Distinction
GGG,2013J,1670129,F,North Western Region,A Level or Equivalent,70-80pct,35 to 55,0,55,N,Fail
CCC,2014J,1277913,M,Wales,A Level or Equivalent,20-30pct,35 to 55,0,69,N,Pass
FFF,2014J,154616,M,East Midlands Region,A Level or Equivalent,20-30pct,0 to 35,0,77,N,Withdrawn
EEE,2014J,574070,M,Yorkshire Region,HE Qualification,30-40pct,0 to 35,0,101,N,Withdrawn
DDD,2013J,316274,M,Scotland,HE Qualification,30-40pct,35 to 55,0,52,N,Pass
FFF,2014J,444816,F,South Region,Lower Than A Level,20-30pct,0 to 35,0,139,N,Pass
DDD,2013J,914598,M,South West Region,A Level or Equivalent,20-30pct,35 to 55,0,47,N,Pass
EEE,2014B,283187,F,South East Region,A Level or Equivalent,0-10pct,0 to 35,1,63,N,Fail
FFF,2014J,1946150,F,South East Region,HE Qualification,90-100pct,0 to 35,1,100,N,Pass
DDD,2013J,226335,M,South Region,A Level or Equivalent,40-50pct,0 to 35,0,94,N,Withdrawn
EEE,2014B,814044,M,South Region,Post Graduate Qualification,20-30pct,35 to 55,0,104,N,Fail
DDD,2013B,580514,M,South West Region,A Level or Equivalent,80-90pct,0 to 35,0,164,N,Fail
BBB,2013J,221734,M,London Region,Lower Than A Level,20-30pct,0 to 35,0,66,N,Withdrawn
DDD,2013J,706478,F,South West Region,HE Qualification,80-90pct,0 to 35,0,138,N,Pass
EEE,2014J,308085,M,South Region,Lower Than A Level,20-30pct,0 to 35,0,80,N,Fail
CCC,2013J,836709,M,South West Region,A Level or Equivalent,80-90pct,0 to 35,0,53,N,Withdrawn
BBB,2013J,1175051,M,West Midlands Region,A Level or Equivalent,90-100pct,35 to 55,0,110,N,Withdrawn
BBB,2013J,672760,F,North Region,Lower Than A Level,20-30pct,55 to 100,1,51,N,Withdrawn
FFF,2013B,1073347,M,London Region,HE Qualification,60-70pct,0 to 35,0,85,N,Withdrawn
FFF,2014B,495417,F,Wales,Lower Than A Level,70-80pct,0 to 35,0,73,N,Pass
CCC,2014J,762507,M,Yorkshire Region,A Level or Equivalent,90-100pct,0 to 35,0,126,N,Withdrawn
FFF,2013J,349135,F,London Region,Lower Than A Level,50-60pct,35 to 55,0,150,N,Pass
GGG,2014B,1117480,F,London Region,Lower Than A Level,90-100pct,35 to 55,0,75,N,Withdrawn
CCC,2013J,1327185,M,London Region,A Level or Equivalent,10-20,0 to 35,1,78,N,Pass
FFF,2014J,542595,M,Scotland,No Formal quals,10-20,0 to 35,0,105,N,Pass
GGG,2014B,395451,F,London Region,Lower Than A Level,90-100pct,0 to 35,3,50,N,Distinction
GGG,2013J,1728395,M,East Anglian Region,Lower Than A Level,10-20,35 to 55,0,49,N,Pass
FFF,2014J,442420,M,Wales,A Level or Equivalent,90-100pct,55 to 100,0,75,N,Withdrawn
BBB,2014B,812885,M,West Midlands Region,A Level or Equivalent,20-30pct,35 to 55,0,74,Y,Withdrawn
DDD,2014B,2376895,F,West Midlands Region,A Level or Equivalent,40-50pct,0 to 35,0,164,N,Fail
BBB,2013J,799981,F,Scotland,Lower Than A Level,0-10pct,0 to 35,0,58,N,Fail
DDD,2014J,892299,M,South West Region,Lower Than A Level,80-90pct,0 to 35,2,84,N,Pass
FFF,2014B,1495959,M,Scotland,Lower Than A Level,20-30pct,0 to 35,0,99,N,Fail
GGG,2014B,201845,F,London Region,Lower Than A Level,40-50pct,0 to 35,0,60,N,Withdrawn
BBB,2013B,643197,F,South West Region,A Level or Equivalent,60-70pct,0 to 35,0,52,N,Pass
DDD,2014B,225816,M,South Region,Lower Than A Level,0-10pct,0 to 35,0,80,N,Distinction
DDD,2013J,422102,F,London Region,Lower Than A Level,20-30pct,0 to 35,0,96,N,Pass
FFF,2014J,750656,F,South East Region,Lower Than A Level,20-30pct,0 to 35,0,100,Y,Withdrawn
FFF,2014B,301519,F,Yorkshire Region,HE Qualification,80-90pct,0 to 35,0,71,N,Fail
EEE,2013J,2177396,F,Yorkshire Region,A Level or Equivalent,70-80pct,35 to 55,0,61,N,Pass
FFF,2014J,578391,M,Wales,Lower Than A Level,30-40pct,0 to 35,1,68,N,Fail
DDD,2014J,281795,F,South Region,HE Qualification,80-90pct,35 to 55,0,144,N,Withdrawn
GGG,2014J,424780,F,South Region,A Level or Equivalent,0-10pct,0 to 35,1,73,N,Pass
FFF,2014B,541280,F,Yorkshire Region,Lower Than A Level,70-80pct,0 to 35,0,72,N,Pass
BBB,2014B,191503,F,West Midlands Region,HE Qualification,50-60pct,0 to 35,0,84,N,Fail
FFF,2014J,1059940,M,Scotland,Lower Than A Level,70-80pct,0 to 35,0,62,N,Pass
CCC,2013J,1016024,F,North Western Region,A Level or Equivalent,0-10pct,35 to 55,1,95,N,Withdrawn
EEE,2013J,711491,M,North Region,HE Qualification,70-80pct,0 to 35,0,71,N,Pass
EEE,2013J,253279,M,South Region,Lower Than A Level,70-80pct,0 to 35,0,109,N,Pass
CCC,2013J,454741,M,South Region,A Level or Equivalent,70-80pct,0 to 35,0,91,N,Pass
EEE,2013J,870031,F,North Western Region,Lower Than A Level,30-40pct,0 to 35,0,72,N,Fail
DDD,2013J,371737,F,West Midlands Region,Lower Than A Level,50-60pct,35 to 55,0,102,N,Pass
DDD,2013J,409138,F,Ireland,A Level or Equivalent,40-50pct,0 to 35,0,81,N,Pass
BBB,2014B,289792,M,North Region,HE Qualification,80-90pct,0 to 35,0,61,N,Distinction
BBB,2014B,627878,M,South East Region,A Level or Equivalent,80-90pct,0 to 35,0,113,N,Pass
EEE,2013J,828509,M,South East Region,A Level or Equivalent,20-30pct,35 to 55,0,73,N,Withdrawn
DDD,2014B,227685,M,Scotland,A Level or Equivalent,40-50pct,35 to 55,0,153,N,Fail
FFF,2013J,221316,M,West Midlands Region,A Level or Equivalent,0-10pct,0 to 35,1,56,N,Distinction
FFF,2013J,389340,F,London Region,Lower Than A Level,80-90pct,0 to 35,0,103,N,Withdrawn
FFF,2014J,390820,F,South West Region,HE Qualification,80-90pct,35 to 55,0,149,N,Pass
EEE,2013B,131273,M,East Anglian Region,Lower Than A Level,60-70pct,0 to 35,0,54,N,Distinction
CCC,2014J,1292218,M,London Region,A Level or Equivalent,80-90pct,0 to 35,0,137,N,Pass
EEE,2013J,388907,F,East Anglian Region,Lower Than A Level,20-30pct,0 to 35,2,109,N,Fail
CCC,2014J,1344601,F,Yorkshire Region,Lower Than A Level,50-60pct,0 to 35,0,82,Y,Withdrawn
DDD,2013B,645799,M,Scotland,A Level or Equivalent,0-10pct,0 to 35,0,161,N,Withdrawn
EEE,2013J,738471,M,North Western Region,A Level or Equivalent,20-30pct,0 to 35,0,58,N,Pass
AAA,2013B,282582,M,East Midlands Region,A Level or Equivalent,0-10pct,35 to 55,1,69,Y,Pass
EEE,2013B,1332466,F,South West Region,A Level or Equivalent,50-60pct,0 to 35,0,102,N,Pass
GGG,2013B,1097173,F,Ireland,A Level or Equivalent,70-80pct,35 to 55,0,46,N,Pass
BBB,2014J,351892,F,North Region,Lower Than A Level,60-70pct,0 to 35,0,87,Y,Distinction
FFF,2014B,568095,M,Wales,A Level or Equivalent,60-70pct,0 to 35,0,78,N,Pass
AAA,2014B,791532,F,London Region,Lower Than A Level,0-10pct,35 to 55,0,59,N,Withdrawn
BBB,2014B,511825,M,North Western Region,A Level or Equivalent,50-60pct,0 to 35,0,49,Y,Distinction
CCC,2013J,485038,M,Scotland,Lower Than A Level,80-90pct,0 to 35,0,54,N,Fail
BBB,2014J,807176,M,London Region,A Level or Equivalent,20-30pct,0 to 35,0,86,N,Fail
DDD,2014J,1523767,M,South East Region,A Level or Equivalent,20-30pct,35 to 55,0,89,Y,Withdrawn
BBB,2014B,723309,F,East Anglian Region,A Level or Equivalent,70-80pct,0 to 35,0,71,N,Pass
EEE,2013J,356551,F,South West Region,Lower Than A Level,0-10pct,0 to 35,0,54,N,Distinction
DDD,2014J,574348,M,East Anglian Region,Lower Than A Level,90-100pct,35 to 55,0,56,N,Pass
CCC,2013B,617921,F,South Region,A Level or Equivalent,60-70pct,0 to 35,0,103,Y,Pass
BBB,2014J,1115339,F,London Region,HE Qualification,60-70pct,0 to 35,0,80,N,Withdrawn
FFF,2013J,1309754,M,East Anglian Region,HE Qualification,90-100pct,35 to 55,0,108,N,Fail
BBB,2013J,594480,M,North Western Region,A Level or Equivalent,50-60pct,35 to 55,0,56,Y,Withdrawn
CCC,2014B,550950,F,North Region,No Formal quals,80-90pct,35 to 55,0,77,N,Withdrawn
FFF,2013J,1290900,M,South Region,Lower Than A Level,20-30pct,0 to 35,0,68,N,Pass
DDD,2013B,497135,F,South West Region,HE Qualification,20-30pct,0 to 35,0,88,N,Withdrawn
BBB,2014B,741792,F,South West Region,Post Graduate Qualification,70-80pct,0 to 35,1,145,N,Pass
CCC,2014B,589501,F,Scotland,A Level or Equivalent,70-80pct,0 to 35,0,65,N,Withdrawn
BBB,2014J,1912276,F,South East Region,A Level or Equivalent,0-10pct,0 to 35,1,57,N,Withdrawn
BBB,2014J,698240,M,North Region,HE Qualification,50-60pct,0 to 35,0,94,N,Distinction
BBB,2013B,960077,M,South Region,HE Qualification,20-30pct,0 to 35,0,88,N,Distinction
GGG,2014B,587388,M,Wales,Lower Than A Level,60-70pct,0 to 35,0,63,N,Withdrawn
EEE,2014J,144913,M,South East Region,A Level or Equivalent,80-90pct,35 to 55,0,80,N,Fail
BBB,2013B,646476,F,West Midlands Region,Lower Than A Level,10-20,0 to 35,1,55,Y,Distinction
FFF,2013B,1977691,M,East Midlands Region,Lower Than A Level,30-40pct,35 to 55,0,79,N,Withdrawn
BBB,2014J,828219,F,South East Region,Lower Than A Level,90-100pct,0 to 35,0,53,N,Pass
BBB,2014B,346016,M,Wales,A Level or Equivalent,40-50pct,35 to 55,0,52,N,Pass
FFF,2013J,422534,F,Ireland,Lower Than A Level,10-20,35 to 55,0,287,N,Fail
BBB,2013B,1538835,M,East Anglian Region,Lower Than A Level,10-20,0 to 35,0,72,N,Pass
DDD,2013B,265816,M,South Region,A Level or Equivalent,60-70pct,0 to 35,0,42,N,Pass
EEE,2013J,425688,M,South Region,A Level or Equivalent,70-80pct,0 to 35,0,70,N,Fail
DDD,2013J,523131,F,North Western Region,A Level or Equivalent,10-20,0 to 35,2,104,N,Pass
DDD,2014B,1377138,M,Yorkshire Region,Post Graduate Qualification,70-80pct,0 to 35,0,84,N,Fail
EEE,2013B,235751,F,Scotland,A Level or Equivalent,0-10pct,0 to 35,0,65,N,Fail
DDD,2014B,462270,F,North Region,Lower Than A Level,60-70pct,0 to 35,0,84,N,Fail
FFF,2013J,626710,F,Yorkshire Region,HE Qualification,90-100pct,35 to 55,0,57,N,Pass
DDD,2013J,650105,F,South West Region,A Level or Equivalent,80-90pct,0 to 35,0,59,N,Distinction
DDD,2013B,259012,M,North Region,Lower Than A Level,30-40pct,0 to 35,2,47,N,Fail
FFF,2014J,783448,M,Ireland,A Level or Equivalent,80-90pct,35 to 55,0,67,N,Withdrawn
GGG,2014J,854407,F,East Anglian Region,A Level or Equivalent,40-50pct,0 to 35,0,86,N,Fail
BBB,2013J,1840181,F,East Midlands Region,Lower Than A Level,40-50pct,0 to 35,1,66,N,Pass
DDD,2014J,240573,F,South Region,A Level or Equivalent,50-60pct,0 to 35,0,129,N,Fail
EEE,2013B,177525,F,South Region,Lower Than A Level,80-90pct,0 to 35,1,52,Y,Withdrawn
FFF,2014J,211048,F,London Region,Lower Than A Level,20-30pct,0 to 35,0,147,N,Withdrawn
FFF,2014B,875329,M,East Anglian Region,A Level or Equivalent,50-60pct,0 to 35,0,172,N,Fail
DDD,2014J,1511622,M,South Region,Lower Than A Level,0-10pct,35 to 55,0,106,N,Withdrawn
BBB,2014B,1020173,F,South East Region,A Level or Equivalent,80-90pct,0 to 35,0,128,N,Withdrawn
FFF,2013J,823168,M,Ireland,Lower Than A Level,90-100pct,35 to 55,0,68,N,Pass
BBB,2013J,1347898,F,East Midlands Region,A Level or Equivalent,70-80pct,0 to 35,3,81,N,Fail
BBB,2013J,1327162,F,North Western Region,Lower Than A Level,80-90pct,35 to 55,0,56,N,Fail
EEE,2013B,354244,M,East Midlands Region,HE Qualification,20-30pct,0 to 35,0,145,N,Pass
GGG,2013B,1446257,F,London Region,HE Qualification,60-70pct,0 to 35,0,73,N,Fail
DDD,2014B,264868,F,Scotland,Lower Than A Level,0-10pct,0 to 35,0,58,Y,Withdrawn
BBB,2013J,425011,M,South Region,A Level or Equivalent,0-10pct,0 to 35,1,126,N,Pass
BBB,2013J,1159297,M,North Western Region,HE Qualification,10-20,35 to 55,0,69,N,Fail
FFF,2014J,1412598,F,South East Region,A Level or Equivalent,60-70pct,0 to 35,0,103,N,Withdrawn
CCC,2014J,354738,F,North Region,A Level or Equivalent,20-30pct,0 to 35,0,69,N,Pass
DDD,2014J,614829,F,Ireland,Lower Than A Level,20-30pct,0 to 35,0,84,N,Withdrawn
FFF,2014J,1870672,M,North Region,Lower Than A Level,10-20,35 to 55,0,163,N,Pass
BBB,2014B,313602,M,North Western Region,A Level or Equivalent,20-30pct,0 to 35,0,79,N,Pass
DDD,2013B,754477,M,South West Region,A Level or Equivalent,10-20,0 to 35,2,74,N,Withdrawn
BBB,2014B,780436,F,South Region,HE Qualification,50-60pct,0 to 35,0,74,N,Distinction
CCC,2014B,813185,M,North Region,A Level or Equivalent,0-10pct,35 to 55,0,149,N,Pass
AAA,2013J,1193149,M,West Midlands Region,Lower Than A Level,70-80pct,0 to 35,0,43,N,Distinction
FFF,2014J,894005,M,South East Region,HE Qualification,30-40pct,0 to 35,0,85,N,Fail
DDD,2013B,840235,F,South Region,A Level or Equivalent,90-100pct,0 to 35,0,86,N,Fail
BBB,2014B,927101,F,Scotland,A Level or Equivalent,40-50pct,35 to 55,1,45,N,Fail
EEE,2013J,353958,F,London Region,Lower Than A Level,40-50pct,35 to 55,0,77,N,Pass
DDD,2014J,842504,M,Yorkshire Region,HE Qualification,30-40pct,0 to 35,0,106,N,Withdrawn
FFF,2014B,943351,M,South West Region,HE Qualification,40-50pct,35 to 55,0,75,N,Withdrawn
EEE,2013J,787794,F,West Midlands Region,Lower Than A Level,10-20,0 to 35,0,109,Y,Pass
BBB,2013J,2293027,M,Ireland,A Level or Equivalent,0-10pct,35 to 55,0,55,N,Fail
BBB,2014B,1095912,M,East Midlands Region,HE Qualification,60-70pct,0 to 35,0,75,N,Pass
CCC,2014B,2099370,M,Yorkshire Region,Lower Than A Level,60-70pct,0 to 35,0,67,N,Pass
BBB,2013B,1112765,F,South Region,Lower Than A Level,20-30pct,0 to 35,0,106,N,Distinction
BBB,2014B,1018770,F,North Western Region,A Level or Equivalent,0-10pct,35 to 55,0,74,N,Pass
AAA,2013J,443814,F,London Region,Lower Than A Level,10-20,0 to 35,0,43,N,Withdrawn
FFF,2014J,1688694,M,East Anglian Region,A Level or Equivalent,40-50pct,0 to 35,1,93,N,Pass
FFF,2014B,950963,F,Yorkshire Region,A Level or Equivalent,0-10pct,0 to 35,0,155,N,Fail
FFF,2013J,1334670,F,North Region,Lower Than A Level,10-20,0 to 35,0,151,N,Pass
BBB,2014B,953597,F,North Western Region,A Level or Equivalent,10-20,35 to 55,0,76,N,Fail
BBB,2013B,526463,F,North Region,Lower Than A Level,90-100pct,0 to 35,0,76,N,Pass
BBB,2014B,614189,F,South Region,Lower Than A Level,60-70pct,0 to 35,0,72,N,Pass
BBB,2013J,452949,F,Scotland,HE Qualification,80-90pct,35 to 55,0,73,N,Pass
AAA,2014B,428263,M,South West Region,A Level or Equivalent,40-50pct,0 to 35,0,60,N,Withdrawn
BBB,2014J,1518760,F,South West Region,A Level or Equivalent,50-60pct,0 to 35,0,47,N,Withdrawn
DDD,2013J,190674,F,London Region,A Level or Equivalent,80-90pct,0 to 35,0,75,N,Pass
AAA,2014B,804900,F,London Region,Lower Than A Level,30-40pct,35 to 55,0,41,N,Withdrawn
DDD,2014J,645125,F,East Midlands Region,Lower Than A Level,40-50pct,0 to 35,0,73,N,Pass
BBB,2014B,418218,F,Scotland,A Level or Equivalent,0-10pct,35 to 55,0,77,N,Withdrawn
BBB,2013J,1154269,M,North Western Region,Lower Than A Level,50-60pct,0 to 35,0,145,N,Pass
EEE,2014B,673831,F,Scotland,Lower Than A Level,30-40pct,0 to 35,0,77,N,Pass
FFF,2013J,888103,F,Wales,HE Qualification,80-90pct,0 to 35,0,57,N,Fail
FFF,2013J,1895361,M,East Anglian Region,Lower Than A Level,80-90pct,0 to 35,0,123,N,Pass
FFF,2013J,136576,M,East Anglian Region,Lower Than A Level,20-30pct,0 to 35,0,138,N,Pass
EEE,2013B,1053005,M,London Region,A Level or Equivalent,90-100pct,0 to 35,0,94,N,Withdrawn
FFF,2013J,167208,F,North Western Region,Lower Than A Level,0-10pct,0 to 35,0,111,N,Pass
CCC,2014J,511573,M,Wales,Lower Than A Level,70-80pct,0 to 35,0,82,N,Withdrawn
DDD,2014J,582505,F,London Region,HE Qualification,20-30pct,35 to 55,0,63,N,Pass
EEE,2013J,127319,M,South East Region,A Level or Equivalent,30-40pct,0 to 35,0,55,N,Withdrawn
FFF,2013B,202995,F,South East Region,A Level or Equivalent,80-90pct,0 to 35,0,128,N,Distinction
FFF,2014J,374103,M,Yorkshire Region,Lower Than A Level,20-30pct,0 to 35,0,60,N,Withdrawn
FFF,2014B,734116,F,South West Region,A Level or Equivalent,50-60pct,0 to 35,0,113,N,Fail
BBB,2013J,405761,F,Wales,Lower Than A Level,90-100pct,35 to 55,1,55,N,Pass
FFF,2014J,1089589,M,East Midlands Region,Lower Than A Level,70-80pct,35 to 55,0,106,Y,Withdrawn
EEE,2013B,751074,M,East Midlands Region,HE Qualification,10-20,0 to 35,0,58,N,Withdrawn
DDD,2013J,426921,M,Scotland,Lower Than A Level,80-90pct,0 to 35,0,114,N,Withdrawn
DDD,2014J,950305,F,East Anglian Region,HE Qualification,40-50pct,0 to 35,0,79,N,Withdrawn
EEE,2014J,775786,M,South West Region,Lower Than A Level,90-100pct,35 to 55,0,58,N,Withdrawn
FFF,2013J,94745,M,South West Region,Lower Than A Level,80-90pct,0 to 35,0,76,N,Pass
GGG,2013J,675515,M,London Region,Lower Than A Level,10-20,35 to 55,0,91,N,Pass
BBB,2014J,1126652,F,Scotland,Lower Than A Level,50-60pct,0 to 35,0,56,N,Pass
FFF,2013J,710343,M,Wales,A Level or Equivalent,20-30pct,0 to 35,0,142,N,Fail
FFF,2014J,554587,M,South West Region,Lower Than A Level,70-80pct,0 to 35,0,181,N,Withdrawn
CCC,2014B,714483,F,South East Region,HE Qualification,10-20,35 to 55,1,86,N,Withdrawn
DDD,2014B,235160,M,East Anglian Region,A Level or Equivalent,60-70pct,0 to 35,0,133,N,Fail
DDD,2014J,481375,F,South Region,Lower Than A Level,30-40pct,0 to 35,0,91,N,Withdrawn
DDD,2014B,1423234,F,Wales,Lower Than A Level,20-30pct,0 to 35,0,148,N,Pass
BBB,2013B,335091,M,Scotland,A Level or Equivalent,90-100pct,0 to 35,0,56,N,Pass
CCC,2013J,1018006,M,Wales,Lower Than A Level,70-80pct,35 to 55,0,63,N,Withdrawn
BBB,2014J,496829,F,East Anglian Region,A Level or Equivalent,60-70pct,35 to 55,0,75,N,Pass
DDD,2013J,33165,M,West Midlands Region,Lower Than A Level,80-90pct,0 to 35,1,83,N,Pass
