code_module,code_presentation,id_student,gender,region,highest_education,imd_band,age_band,num_of_prev_attempts,studied_credits,disability,final_result
FFF,2013B,597615,F,East Midlands Region,A Level or Equivalent,30-40pct,0 to 35,1,60,N,Pass
FFF,2013J,526701,M,North Region,A Level or Equivalent,20-30pct,0 to 35,0,90,N,Withdrawn
FFF,2013B,324056,M,London Region,Lower Than A Level,30-40pct,35 to 55,0,120,N,Withdrawn
EEE,2014J,604008,M,North Region,A Level or Equivalent,50-60pct,0 to 35,0,90,N,Fail
CCC,2014J,484319,M,South East Region,Lower Than A Level,80-90pct,0 to 35,0,60,N,Fail
FFF,2014J,600238,M,South West Region,A Level or Equivalent,90-100pct,0 to 35,0,90,N,Fail
FFF,2014B,633528,M,Scotland,Lower Than A Level,20-30pct,0 to 35,0,60,Y,Fail
GGG,2014J,533082,F,Scotland,Lower Than A Level,30-40pct,35 to 55,0,60,N,Fail
FFF,2013J,628151,M,South Region,Lower Than A Level,90-100pct,0 to 35,0,60,N,Fail
FFF,2014B,91788,M,North Western Region,Lower Than A Level,30-40pct,35 to 55,0,120,N,Fail
FFF,2014J,1599385,M,South East Region,Lower Than A Level,90-100pct,0 to 35,0,60,N,Withdrawn
DDD,2013J,555403,F,West Midlands Region,Lower Than A Level,90-100pct,0 to 35,0,60,N,Fail
CCC,2014J,642503,F,East Midlands Region,A Level or Equivalent,20-30pct,0 to 35,0,60,N,Withdrawn
FFF,2013J,503870,M,South West Region,Lower Than A Level,30-40pct,0 to 35,0,60,N,Fail
BBB,2013B,194431,F,South West Region,Lower Than A Level,40-50pct,35 to 55,2,60,N,Fail
FFF,2013J,553817,F,North Western Region,Lower Than A Level,30-40pct,0 to 35,1,90,N,Fail
CCC,2014J,339802,M,London Region,A Level or Equivalent,90-100pct,35 to 55,0,60,N,Fail
FFF,2013J,325947,M,London Region,A Level or Equivalent,10-20,0 to 35,0,60,N,Distinction
CCC,2013J,543470,M,Yorkshire Region,A Level or Equivalent,40-50pct,0 to 35,0,60,N,Withdrawn
GGG,2014J,2600302,F,Scotland,Post Graduate Qualification,50-60pct,35 to 55,0,30,N,Pass
BBB,2014B,465085,F,East Anglian Region,Lower Than A Level,90-100pct,0 to 35,0,60,Y,Distinction
AAA,2013B,127607,F,West Midlands Region,A Level or Equivalent,90-100pct,35 to 55,0,72,N,Pass
BBB,2013J,562567,F,Yorkshire Region,A Level or Equivalent,0-10pct,0 to 35,0,90,N,Pass
FFF,2014J,443824,F,South West Region,Lower Than A Level,30-40pct,35 to 55,2,120,N,Fail
BBB,2014J,551926,F,Scotland,Lower Than A Level,40-50pct,0 to 35,0,60,Y,Fail
CCC,2014B,204306,M,South Region,Lower Than A Level,90-100pct,35 to 55,0,187,N,Withdrawn
FFF,2013B,197179,M,East Midlands Region,Lower Than A Level,20-30pct,0 to 35,0,60,N,Withdrawn
GGG,2013J,666699,F,East Anglian Region,Post Graduate Qualification,90-100pct,0 to 35,0,30,N,Distinction
GGG,2013J,1905942,F,East Anglian Region,HE Qualification,90-100pct,35 to 55,0,60,N,Distinction
FFF,2014J,292507,M,Yorkshire Region,Lower Than A Level,50-60pct,55 to 100,0,90,N,Fail
DDD,2013B,240562,F,North Western Region,A Level or Equivalent,40-50pct,35 to 55,2,60,N,Pass
BBB,2014B,575536,F,Yorkshire Region,A Level or Equivalent,0-10pct,0 to 35,1,60,N,Fail
FFF,2013J,598852,M,South East Region,Lower Than A Level,10-20,0 to 35,0,60,N,Pass
FFF,2014B,581675,M,Wales,HE Qualification,0-10pct,35 to 55,0,120,N,Withdrawn
FFF,2013J,545781,M,East Anglian Region,Lower Than A Level,50-60pct,0 to 35,0,60,N,Pass
AAA,2013J,534111,F,Yorkshire Region,No Formal quals,40-50pct,0 to 35,0,90,N,Withdrawn
FFF,2013J,482347,M,East Anglian Region,Lower Than A Level,70-80pct,0 to 35,0,60,N,Fail
CCC,2014J,607005,F,South West Region,A Level or Equivalent,30-40pct,0 to 35,0,30,N,Pass
GGG,2014B,580481,M,Yorkshire Region,A Level or Equivalent,0-10pct,35 to 55,0,31,N,Distinction
FFF,2013J,220207,F,Scotland,Lower Than A Level,0-10pct,35 to 55,0,90,N,Fail
BBB,2013J,543182,F,North Western Region,A Level or Equivalent,30-40pct,35 to 55,1,120,N,Fail
BBB,2014J,210662,F,Scotland,Lower Than A Level,30-40pct,0 to 35,0,60,N,Pass
FFF,2014J,698740,M,Ireland,No Formal quals,10-20,0 to 35,0,60,N,Withdrawn
BBB,2014J,648457,F,London Region,A Level or Equivalent,30-40pct,0 to 35,1,120,N,Withdrawn
EEE,2014J,2440616,M,Scotland,HE Qualification,60-70pct,35 to 55,0,60,N,Fail
GGG,2014B,402290,M,Yorkshire Region,Lower Than A Level,50-60pct,0 to 35,1,60,N,Fail
AAA,2014J,178565,M,East Anglian Region,A Level or Equivalent,80-90pct,0 to 35,1,60,N,Pass
CCC,2014J,552595,M,Scotland,A Level or Equivalent,80-90pct,55 to 100,0,60,N,Fail
FFF,2013J,519100,F,East Anglian Region,Lower Than A Level,10-20,0 to 35,0,60,N,Pass
FFF,2013J,478627,M,Ireland,HE Qualification,20-30pct,0 to 35,0,90,N,Fail
FFF,2013J,89163,F,Yorkshire Region,A Level or Equivalent,30-40pct,0 to 35,1,60,Y,Pass
BBB,2013B,325701,F,East Anglian Region,Lower Than A Level,40-50pct,0 to 35,0,60,N,Pass
AAA,2013B,352346,F,North Western Region,A Level or Equivalent,30-40pct,35 to 55,1,60,N,Pass
BBB,2013J,566647,F,East Anglian Region,Lower Than A Level,10-20,35 to 55,0,60,N,Fail
FFF,2014B,1925529,M,North Western Region,A Level or Equivalent,40-50pct,35 to 55,0,90,N,Withdrawn
FFF,2014J,593106,M,North Western Region,Lower Than A Level,30-40pct,0 to 35,0,60,N,Pass
DDD,2014J,659556,F,Scotland,Lower Than A Level,50-60pct,0 to 35,0,120,N,Withdrawn
EEE,2014J,414501,M,Yorkshire Region,A Level or Equivalent,0-10pct,35 to 55,0,90,N,Distinction
FFF,2013J,566341,M,East Anglian Region,Lower Than A Level,10-20,0 to 35,1,120,N,Withdrawn
AAA,2014J,464209,F,Yorkshire Region,A Level or Equivalent,20-30pct,35 to 55,4,60,N,Pass
CCC,2014B,387359,M,Scotland,Lower Than A Level,0-10pct,0 to 35,0,90,N,Withdrawn
DDD,2014B,576936,M,North Western Region,Lower Than A Level,20-30pct,35 to 55,0,60,N,Withdrawn
FFF,2013B,519577,M,Yorkshire Region,Lower Than A Level,70-80pct,0 to 35,0,60,N,Pass
DDD,2014J,1101587,M,Scotland,HE Qualification,30-40pct,35 to 55,0,60,N,Distinction
DDD,2013J,188874,M,South East Region,Lower Than A Level,0-10pct,35 to 55,0,90,Y,Withdrawn
GGG,2013J,151934,F,East Anglian Region,A Level or Equivalent,90-100pct,0 to 35,0,30,N,Fail
FFF,2014J,542750,M,South Region,A Level or Equivalent,80-90pct,0 to 35,1,120,N,Fail
FFF,2014J,555850,M,North Western Region,Lower Than A Level,30-40pct,35 to 55,0,90,N,Withdrawn
DDD,2014B,571311,M,East Midlands Region,A Level or Equivalent,0-10pct,0 to 35,0,60,N,Fail
DDD,2014J,664034,F,Ireland,HE Qualification,20-30pct,35 to 55,0,60,N,Pass
FFF,2014J,563539,M,South Region,A Level or Equivalent,70-80pct,35 to 55,0,90,N,Withdrawn
FFF,2014B,624190,M,Ireland,Lower Than A Level,60-70pct,0 to 35,2,60,N,Fail
FFF,2013J,553975,F,East Anglian Region,A Level or Equivalent,70-80pct,0 to 35,0,120,N,Withdrawn
FFF,2013B,238305,M,South West Region,Lower Than A Level,30-40pct,0 to 35,2,120,N,Fail
FFF,2014B,577849,M,Yorkshire Region,Lower Than A Level,30-40pct,35 to 55,0,60,N,Distinction
BBB,2013J,549475,M,Scotland,A Level or Equivalent,10-20,0 to 35,0,60,N,Withdrawn
FFF,2014B,540347,M,London Region,No Formal quals,30-40pct,0 to 35,0,60,N,Withdrawn
AAA,2014J,2622057,M,East Anglian Region,Lower Than A Level,90-100pct,0 to 35,0,60,N,Pass
GGG,2014J,593860,F,Scotland,A Level or Equivalent,90-100pct,0 to 35,0,120,N,Withdrawn
BBB,2013B,567758,F,East Anglian Region,Lower Than A Level,70-80pct,0 to 35,0,60,N,Pass
FFF,2014J,645291,M,South West Region,A Level or Equivalent,80-90pct,0 to 35,0,60,N,Distinction
GGG,2014J,619505,M,East Anglian Region,A Level or Equivalent,60-70pct,0 to 35,0,30,N,Fail
EEE,2013J,563873,M,Scotland,Lower Than A Level,10-20,0 to 35,0,60,N,Fail
BBB,2013B,515208,F,Wales,Lower Than A Level,10-20,35 to 55,1,60,N,Fail
DDD,2013J,107339,F,West Midlands Region,Lower Than A Level,0-10pct,35 to 55,2,60,N,Pass
CCC,2014J,429552,M,North Region,Post Graduate Qualification,90-100pct,35 to 55,0,30,N,Pass
FFF,2013J,543249,M,Yorkshire Region,A Level or Equivalent,30-40pct,0 to 35,0,60,N,Withdrawn
BBB,2014B,583940,F,East Anglian Region,Lower Than A Level,10-20,35 to 55,0,60,N,Pass
CCC,2014J,286407,M,London Region,A Level or Equivalent,10-20,35 to 55,0,60,N,Withdrawn
GGG,2013J,549642,F,Scotland,Lower Than A Level,30-40pct,35 to 55,0,30,Y,Fail
BBB,2013B,577178,M,East Anglian Region,Lower Than A Level,70-80pct,0 to 35,0,60,N,Fail
BBB,2014B,304630,F,Yorkshire Region,Lower Than A Level,50-60pct,0 to 35,2,60,N,Withdrawn
BBB,2013J,2710974,F,Yorkshire Region,Lower Than A Level,50-60pct,35 to 55,5,227,Y,Pass
FFF,2013B,514299,M,North Western Region,Lower Than A Level,90-100pct,0 to 35,0,179,N,Fail
FFF,2014J,128653,M,North Region,Lower Than A Level,20-30pct,0 to 35,2,60,N,Pass
FFF,2013J,288737,M,Yorkshire Region,Lower Than A Level,20-30pct,0 to 35,0,60,Y,Fail
FFF,2013J,579238,M,East Anglian Region,Lower Than A Level,10-20,0 to 35,0,90,N,Fail
AAA,2014J,392800,F,London Region,A Level or Equivalent,10-20,0 to 35,0,60,N,Pass
FFF,2013J,48659,F,South East Region,Lower Than A Level,90-100pct,0 to 35,1,90,N,Fail
BBB,2013B,315455,F,South West Region,Lower Than A Level,20-30pct,35 to 55,5,226,N,Withdrawn
FFF,2014J,2379910,M,South Region,Lower Than A Level,70-80pct,35 to 55,1,60,N,Fail
AAA,2014J,276191,M,Scotland,HE Qualification,80-90pct,35 to 55,1,72,N,Pass
FFF,2013J,1412592,M,North Western Region,Lower Than A Level,30-40pct,35 to 55,0,60,N,Pass
CCC,2014J,221416,M,East Midlands Region,A Level or Equivalent,40-50pct,0 to 35,0,60,N,Withdrawn
FFF,2013J,526079,M,Scotland,Lower Than A Level,90-100pct,0 to 35,0,30,N,Fail
BBB,2014J,550458,F,Wales,Lower Than A Level,10-20,0 to 35,0,60,N,Pass
BBB,2013B,596348,M,Scotland,Lower Than A Level,10-20,0 to 35,0,60,Y,Fail
BBB,2013J,532906,M,Ireland,Lower Than A Level,10-20,0 to 35,0,60,N,Pass
BBB,2014B,630302,F,East Anglian Region,Lower Than A Level,40-50pct,0 to 35,0,60,N,Distinction
BBB,2014B,1349227,F,South Region,HE Qualification,60-70pct,35 to 55,0,60,Y,Pass
FFF,2014J,615577,F,South West Region,A Level or Equivalent,30-40pct,0 to 35,0,60,N,Pass
BBB,2013B,589996,F,South Region,Lower Than A Level,90-100pct,35 to 55,0,60,N,Fail
BBB,2013B,682371,F,Scotland,Lower Than A Level,30-40pct,0 to 35,0,120,N,Fail
BBB,2014J,630825,F,London Region,No Formal quals,30-40pct,35 to 55,0,60,N,Pass
CCC,2014B,555484,M,South Region,A Level or Equivalent,90-100pct,35 to 55,1,60,N,Withdrawn
GGG,2013J,617824,M,Yorkshire Region,Lower Than A Level,0-10pct,0 to 35,0,30,N,Pass
CCC,2014J,536258,M,South West Region,Post Graduate Qualification,90-100pct,35 to 55,0,90,N,Distinction
FFF,2013B,584311,M,North Western Region,Lower Than A Level,60-70pct,0 to 35,0,120,N,Withdrawn
DDD,2013J,514511,F,Scotland,HE Qualification,40-50pct,0 to 35,3,120,N,Pass
FFF,2013J,531659,M,Wales,Lower Than A Level,30-40pct,0 to 35,0,120,N,Fail
FFF,2014B,480700,M,Scotland,HE Qualification,80-90pct,35 to 55,0,60,N,Pass
FFF,2013B,183455,M,London Region,Lower Than A Level,10-20,0 to 35,1,90,N,Fail
GGG,2014J,617538,F,Scotland,Lower Than A Level,90-100pct,35 to 55,0,30,Y,Pass
CCC,2014J,605266,M,North Western Region,HE Qualification,20-30pct,0 to 35,0,60,N,Distinction
DDD,2014J,326872,M,North Region,Lower Than A Level,20-30pct,0 to 35,1,60,N,Fail
GGG,2013J,194147,F,North Western Region,A Level or Equivalent,50-60pct,0 to 35,0,30,N,Pass
BBB,2013B,514149,F,South Region,Lower Than A Level,30-40pct,35 to 55,0,60,N,Pass
FFF,2013J,652013,M,London Region,Lower Than A Level,10-20,0 to 35,0,60,N,Withdrawn
FFF,2014B,456996,F,South Region,Lower Than A Level,90-100pct,0 to 35,0,120,N,Pass
CCC,2014B,44418,M,Scotland,HE Qualification,60-70pct,0 to 35,0,60,N,Pass
DDD,2014J,640046,F,Ireland,A Level or Equivalent,60-70pct,0 to 35,0,60,N,Pass
FFF,2013B,312076,M,Scotland,Lower Than A Level,10-20,0 to 35,3,60,N,Fail
FFF,2014B,605092,M,South West Region,Lower Than A Level,30-40pct,0 to 35,0,90,N,Withdrawn
FFF,2013B,245784,M,South West Region,Post Graduate Qualification,90-100pct,35 to 55,0,177,N,Withdrawn
FFF,2014J,2644760,F,Scotland,HE Qualification,40-50pct,35 to 55,0,60,N,Pass
FFF,2013J,1652730,M,South West Region,HE Qualification,60-70pct,35 to 55,0,90,N,Pass
CCC,2014B,389966,M,South West Region,A Level or Equivalent,30-40pct,35 to 55,1,60,N,Withdrawn
FFF,2013B,327904,M,North Western Region,Lower Than A Level,0-10pct,0 to 35,0,90,N,Fail
DDD,2013J,2074190,F,East Anglian Region,HE Qualification,60-70pct,35 to 55,0,60,N,Pass
BBB,2014J,636160,F,South East Region,A Level or Equivalent,60-70pct,0 to 35,0,120,N,Pass
FFF,2013J,628726,M,South Region,Lower Than A Level,70-80pct,0 to 35,0,60,N,Withdrawn
FFF,2014J,606211,F,Yorkshire Region,Lower Than A Level,0-10pct,0 to 35,0,60,N,Fail
BBB,2013J,583015,F,Scotland,HE Qualification,90-100pct,0 to 35,0,60,N,Pass
FFF,2013J,543023,M,Ireland,Lower Than A Level,30-40pct,0 to 35,0,90,Y,Fail
FFF,2013J,220533,M,South Region,A Level or Equivalent,70-80pct,0 to 35,0,60,N,Pass
FFF,2014J,598899,F,Scotland,A Level or Equivalent,90-100pct,0 to 35,0,120,N,Withdrawn
FFF,2013J,475190,M,South West Region,Lower Than A Level,40-50pct,0 to 35,0,90,N,Fail
EEE,2013J,313229,F,North Region,No Formal quals,10-20,0 to 35,0,30,N,Withdrawn
AAA,2013J,503285,M,Yorkshire Region,Lower Than A Level,20-30pct,0 to 35,0,60,N,Pass
FFF,2014J,336423,M,North Western Region,Lower Than A Level,0-10pct,0 to 35,3,149,N,Fail
CCC,2014J,639233,M,Yorkshire Region,A Level or Equivalent,0-10pct,0 to 35,0,60,N,Pass
CCC,2014J,597092,M,South Region,A Level or Equivalent,90-100pct,55 to 100,0,120,N,Withdrawn
FFF,2014J,319551,M,North Western Region,Lower Than A Level,20-30pct,35 to 55,1,120,N,Withdrawn
GGG,2014B,613804,M,North Western Region,A Level or Equivalent,30-40pct,0 to 35,0,30,N,Fail
GGG,2014B,558953,F,East Anglian Region,A Level or Equivalent,30-40pct,0 to 35,0,30,Y,Fail
FFF,2013B,637379,F,North Region,Lower Than A Level,10-20,0 to 35,0,226,N,Withdrawn
BBB,2013B,273868,F,South West Region,Lower Than A Level,60-70pct,35 to 55,0,60,N,Fail
EEE,2013J,619908,M,East Midlands Region,Lower Than A Level,30-40pct,0 to 35,0,60,N,Pass
FFF,2014J,343243,F,East Midlands Region,A Level or Equivalent,90-100pct,35 to 55,1,60,N,Pass
BBB,2013B,530350,F,East Anglian Region,Lower Than A Level,40-50pct,0 to 35,0,60,N,Pass
AAA,2013B,247489,F,South West Region,HE Qualification,50-60pct,0 to 35,1,90,Y,Pass
FFF,2013J,463212,M,North Western Region,Lower Than A Level,20-30pct,0 to 35,1,179,N,Withdrawn
GGG,2014J,512572,F,East Anglian Region,Lower Than A Level,10-20,0 to 35,0,30,N,Pass
FFF,2013J,585471,M,Wales,Lower Than A Level,30-40pct,35 to 55,0,60,N,Withdrawn
BBB,2013J,549610,F,East Anglian Region,Lower Than A Level,40-50pct,35 to 55,0,60,N,Pass
FFF,2014J,300963,M,Ireland,Lower Than A Level,90-100pct,0 to 35,0,60,N,Pass
FFF,2014B,576961,M,North Western Region,Lower Than A Level,40-50pct,0 to 35,0,60,N,Fail
FFF,2013J,272855,M,West Midlands Region,A Level or Equivalent,0-10pct,0 to 35,0,60,N,Fail
FFF,2013B,29752,M,Yorkshire Region,A Level or Equivalent,0-10pct,0 to 35,1,149,Y,Withdrawn
FFF,2014J,302838,M,Scotland,Lower Than A Level,0-10pct,35 to 55,0,60,N,Fail
FFF,2014J,663143,M,North Region,A Level or Equivalent,60-70pct,0 to 35,0,60,N,Fail
FFF,2014B,78302,M,North Western Region,Lower Than A Level,20-30pct,35 to 55,1,60,N,Fail
EEE,2014B,661354,M,Wales,HE Qualification,40-50pct,0 to 35,0,60,N,Distinction
AAA,2014J,708079,F,South West Region,A Level or Equivalent,20-30pct,35 to 55,0,60,N,Pass
GGG,2014J,667330,F,Scotland,Post Graduate Qualification,40-50pct,35 to 55,0,30,Y,Pass
BBB,2013J,163017,F,North Western Region,Lower Than A Level,0-10pct,0 to 35,0,60,N,Withdrawn
AAA,2013J,628394,F,Scotland,HE Qualification,20-30pct,0 to 35,0,60,N,Pass
DDD,2013J,259757,M,South Region,HE Qualification,90-100pct,35 to 55,0,60,N,Pass
GGG,2013J,506159,F,South West Region,Lower Than A Level,40-50pct,0 to 35,0,30,N,Withdrawn
EEE,2013J,547566,F,Scotland,Lower Than A Level,10-20,0 to 35,0,120,N,Fail
GGG,2014B,636244,F,Scotland,Lower Than A Level,40-50pct,0 to 35,0,30,N,Fail
GGG,2014B,585096,F,West Midlands Region,Lower Than A Level,10-20,35 to 55,0,30,N,Fail
AAA,2013J,585079,F,South West Region,A Level or Equivalent,30-40pct,0 to 35,0,60,N,Pass
EEE,2014J,504704,M,North Western Region,HE Qualification,0-10pct,55 to 100,0,60,N,Pass
FFF,2013J,551978,M,South Region,A Level or Equivalent,90-100pct,35 to 55,0,120,N,Pass
FFF,2014J,567660,M,London Region,Lower Than A Level,10-20,0 to 35,1,60,N,Fail
DDD,2013J,136865,F,Yorkshire Region,A Level or Equivalent,0-10pct,35 to 55,0,60,N,Pass
BBB,2013B,568323,F,Yorkshire Region,No Formal quals,20-30pct,0 to 35,2,120,N,Pass
FFF,2014J,573736,M,South Region,Lower Than A Level,30-40pct,0 to 35,0,60,N,Withdrawn
CCC,2014B,500124,M,East Anglian Region,Lower Than A Level,10-20,0 to 35,0,60,N,Withdrawn
CCC,2014B,537977,M,Yorkshire Region,A Level or Equivalent,30-40pct,0 to 35,0,60,N,Fail
BBB,2014J,699714,F,Wales,Lower Than A Level,30-40pct,35 to 55,0,120,N,Pass
GGG,2014B,615654,F,South West Region,Lower Than A Level,0-10pct,35 to 55,0,30,N,Fail
GGG,2014J,608680,M,West Midlands Region,A Level or Equivalent,30-40pct,0 to 35,0,30,N,Fail
FFF,2014J,569946,F,North Region,Lower Than A Level,20-30pct,0 to 35,0,31,N,Pass
DDD,2013J,610320,F,North Western Region,Lower Than A Level,10-20,0 to 35,0,60,N,Fail
FFF,2013B,632382,M,South Region,Lower Than A Level,80-90pct,0 to 35,0,120,N,Fail
FFF,2014B,595390,F,North Region,Lower Than A Level,10-20,0 to 35,0,60,N,Withdrawn
BBB,2014J,488872,F,South Region,A Level or Equivalent,90-100pct,0 to 35,0,60,N,Distinction
GGG,2014J,566089,F,South West Region,A Level or Equivalent,50-60pct,0 to 35,0,90,N,Pass
BBB,2013J,456277,F,South East Region,A Level or Equivalent,20-30pct,35 to 55,0,120,N,Pass
AAA,2014J,80911,M,East Anglian Region,A Level or Equivalent,50-60pct,0 to 35,1,60,N,Pass
FFF,2013B,604808,M,Scotland,Lower Than A Level,40-50pct,0 to 35,0,60,N,Pass
BBB,2013B,493744,F,South West Region,Lower Than A Level,40-50pct,0 to 35,0,120,N,Pass
FFF,2014J,350618,M,North Region,Lower Than A Level,50-60pct,0 to 35,0,120,N,Fail
BBB,2014B,578892,M,North Western Region,Lower Than A Level,20-30pct,0 to 35,0,60,N,Fail
FFF,2013J,541404,M,South Region,Lower Than A Level,70-80pct,0 to 35,0,120,N,Pass
FFF,2014J,552521,F,East Anglian Region,Lower Than A Level,60-70pct,0 to 35,0,60,N,Pass
CCC,2014J,359322,M,East Anglian Region,A Level or Equivalent,0-10pct,0 to 35,0,60,N,Withdrawn
FFF,2013J,238973,F,Ireland,Lower Than A Level,30-40pct,0 to 35,0,60,N,Fail
BBB,2014B,561051,F,South East Region,Lower Than A Level,0-10pct,35 to 55,5,225,N,Withdrawn
BBB,2013B,383614,F,East Anglian Region,A Level or Equivalent,40-50pct,0 to 35,0,60,N,Fail
BBB,2013B,1779529,F,East Anglian Region,Lower Than A Level,40-50pct,35 to 55,0,60,N,Fail
FFF,2013J,510262,M,Wales,Lower Than A Level,50-60pct,35 to 55,0,60,N,Fail
GGG,2013J,595862,F,East Anglian Region,A Level or Equivalent,70-80pct,0 to 35,0,30,N,Fail
BBB,2014J,76143,F,West Midlands Region,A Level or Equivalent,90-100pct,0 to 35,0,60,N,Pass
FFF,2013B,666384,M,East Anglian Region,Lower Than A Level,30-40pct,0 to 35,0,60,N,Fail
CCC,2014J,489985,M,North Western Region,Lower Than A Level,10-20,0 to 35,0,60,N,Withdrawn
BBB,2014J,621955,M,Wales,Lower Than A Level,90-100pct,0 to 35,0,60,N,Pass
DDD,2013J,518250,M,North Western Region,A Level or Equivalent,40-50pct,0 to 35,0,120,N,Pass
FFF,2014J,513939,F,London Region,Lower Than A Level,40-50pct,0 to 35,0,224,N,Withdrawn
CCC,2013J,1890880,M,Scotland,HE Qualification,50-60pct,35 to 55,0,90,N,Fail
FFF,2014J,660951,M,South West Region,Lower Than A Level,10-20,0 to 35,0,60,N,Withdrawn
BBB,2014J,657287,F,South Region,A Level or Equivalent,30-40pct,0 to 35,0,60,N,Pass
FFF,2014J,615108,M,South West Region,HE Qualification,40-50pct,35 to 55,0,60,N,Distinction
BBB,2013J,215287,F,Scotland,A Level or Equivalent,0-10pct,0 to 35,0,60,N,Pass
BBB,2013J,593331,F,North Region,Lower Than A Level,20-30pct,0 to 35,0,60,N,Fail
CCC,2014B,476931,M,North Western Region,A Level or Equivalent,30-40pct,0 to 35,0,60,N,Withdrawn
EEE,2013B,268971,M,North Western Region,A Level or Equivalent,50-60pct,35 to 55,0,63,N,Fail
AAA,2013J,402867,M,South West Region,A Level or Equivalent,80-90pct,0 to 35,1,60,N,Pass
CCC,2014J,433391,M,Scotland,Lower Than A Level,20-30pct,0 to 35,1,60,N,Fail
FFF,2014J,608933,M,Scotland,Lower Than A Level,30-40pct,0 to 35,0,60,N,Fail
GGG,2014B,74609,F,West Midlands Region,Lower Than A Level,60-70pct,0 to 35,0,30,N,Fail
FFF,2014B,561262,M,Wales,A Level or Equivalent,0-10pct,0 to 35,0,60,Y,Fail
EEE,2013J,347183,F,South West Region,HE Qualification,90-100pct,0 to 35,0,90,N,Distinction
BBB,2013J,511753,F,Scotland,A Level or Equivalent,90-100pct,0 to 35,0,60,N,Pass
FFF,2013B,152007,M,North Region,Lower Than A Level,70-80pct,35 to 55,1,60,N,Pass
EEE,2014J,504057,M,Scotland,A Level or Equivalent,90-100pct,0 to 35,0,60,N,Fail
DDD,2013J,637824,F,London Region,A Level or Equivalent,0-10pct,35 to 55,0,60,N,Withdrawn
CCC,2014J,690404,F,Scotland,A Level or Equivalent,0-10pct,0 to 35,0,90,N,Distinction
FFF,2014B,550616,M,East Midlands Region,A Level or Equivalent,40-50pct,0 to 35,1,90,N,Fail
FFF,2014J,71179,M,North Western Region,Lower Than A Level,0-10pct,0 to 35,3,90,N,Fail
CCC,2014J,630215,M,Scotland,HE Qualification,40-50pct,35 to 55,0,90,N,Fail
BBB,2013B,638383,F,Scotland,Lower Than A Level,60-70pct,35 to 55,1,60,N,Pass
FFF,2013B,625169,F,Wales,Lower Than A Level,30-40pct,0 to 35,0,60,N,Pass
EEE,2013J,581707,M,Scotland,Lower Than A Level,60-70pct,0 to 35,0,60,N,Fail
BBB,2014B,115510,F,Wales,A Level or Equivalent,40-50pct,35 to 55,1,120,N,Distinction
BBB,2013J,502743,F,Yorkshire Region,A Level or Equivalent,50-60pct,0 to 35,0,60,N,Fail
FFF,2014J,417718,M,North Region,Post Graduate Qualification,20-30pct,0 to 35,0,60,N,Distinction
FFF,2014J,558170,F,London Region,HE Qualification,10-20,35 to 55,0,60,N,Pass
DDD,2014J,323816,F,South West Region,A Level or Equivalent,10-20,35 to 55,0,60,N,Withdrawn
FFF,2013J,27550,M,North Western Region,Lower Than A Level,0-10pct,0 to 35,0,60,N,Pass
DDD,2014J,424718,M,South West Region,A Level or Equivalent,70-80pct,0 to 35,0,60,N,Withdrawn
GGG,2013J,543024,F,East Anglian Region,A Level or Equivalent,20-30pct,0 to 35,0,30,N,Fail
EEE,2014J,627126,M,Scotland,A Level or Equivalent,60-70pct,35 to 55,0,90,N,Pass
FFF,2014J,354853,M,Wales,Lower Than A Level,30-40pct,0 to 35,0,60,N,Fail
AAA,2013J,172177,F,South East Region,A Level or Equivalent,50-60pct,35 to 55,0,60,N,Pass
FFF,2014J,288092,M,London Region,Lower Than A Level,60-70pct,0 to 35,1,90,N,Pass
FFF,2014J,649408,M,South West Region,A Level or Equivalent,50-60pct,0 to 35,0,120,N,Pass
EEE,2013J,222061,M,North Region,A Level or Equivalent,50-60pct,0 to 35,0,30,N,Pass
DDD,2014B,197681,F,Scotland,A Level or Equivalent,90-100pct,0 to 35,0,120,N,Pass
BBB,2014B,624548,F,East Midlands Region,A Level or Equivalent,40-50pct,35 to 55,0,60,N,Distinction
CCC,2014J,364293,M,Scotland,HE Qualification,90-100pct,35 to 55,0,90,N,Distinction
CCC,2014B,577010,M,Yorkshire Region,A Level or Equivalent,80-90pct,0 to 35,0,90,N,Withdrawn
CCC,2014B,606445,M,West Midlands Region,A Level or Equivalent,0-10pct,0 to 35,0,90,N,Fail
FFF,2013J,545724,M,London Region,Lower Than A Level,30-40pct,0 to 35,0,60,N,Withdrawn
FFF,2014J,838373,M,South West Region,Post Graduate Qualification,10-20,55 to 100,0,149,N,Fail
EEE,2013B,497884,M,West Midlands Region,Lower Than A Level,10-20,0 to 35,0,60,N,Pass
DDD,2014J,440352,F,North Region,A Level or Equivalent,20-30pct,0 to 35,0,60,N,Pass
BBB,2014J,673755,F,Yorkshire Region,Lower Than A Level,10-20,35 to 55,0,120,N,Pass
CCC,2014J,612267,M,Scotland,A Level or Equivalent,90-100pct,55 to 100,0,60,Y,Pass
BBB,2013J,463496,M,London Region,A Level or Equivalent,10-20,0 to 35,1,60,N,Distinction
FFF,2014B,533895,F,North Region,No Formal quals,20-30pct,0 to 35,0,179,N,Withdrawn
CCC,2014J,253901,M,West Midlands Region,Lower Than A Level,0-10pct,35 to 55,1,60,N,Pass
FFF,2013J,211994,M,South West Region,Lower Than A Level,30-40pct,0 to 35,3,120,N,Fail
