code_module,code_presentation,id_student,gender,region,highest_education,imd_band,age_band,num_of_prev_attempts,studied_credits,disability,final_result
CCC,2013B,2274576,F,North Western Region,Lower Than A Level,10-20,35 to 55,0,120,N,Withdrawn
FFF,2014B,614944,F,London Region,Lower Than A Level,40-50pct,35 to 55,0,101,N,Withdrawn
GGG,2013J,1362745,F,South Region,A Level or Equivalent,40-50pct,0 to 35,0,59,N,Withdrawn
GGG,2014B,938575,F,South Region,A Level or Equivalent,60-70pct,0 to 35,0,61,Y,Withdrawn
BBB,2014J,1433895,F,Wales,A Level or Equivalent,10-20,0 to 35,0,59,N,Fail
DDD,2013B,642363,M,East Midlands Region,Lower Than A Level,20-30pct,0 to 35,1,57,N,Distinction
CCC,2013J,941764,M,East Midlands Region,HE Qualification,60-70pct,35 to 55,1,58,N,Fail
CCC,2013J,224378,F,South East Region,Lower Than A Level,50-60pct,0 to 35,0,57,N,Withdrawn
BBB,2014B,332400,F,Scotland,HE Qualification,70-80pct,0 to 35,0,59,N,Withdrawn
DDD,2014J,198992,M,North Western Region,Lower Than A Level,50-60pct,0 to 35,1,85,N,Withdrawn
FFF,2013B,571417,M,Scotland,A Level or Equivalent,70-80pct,0 to 35,1,109,N,Withdrawn
FFF,2013J,251548,F,Wales,HE Qualification,90-100pct,0 to 35,0,49,N,Withdrawn
DDD,2013B,99492,F,South Region,A Level or Equivalent,60-70pct,35 to 55,0,50,N,Withdrawn
BBB,2013J,1376990,F,East Anglian Region,Lower Than A Level,30-40pct,55 to 100,0,45,N,Pass
FFF,2013J,844818,M,North Region,Lower Than A Level,20-30pct,0 to 35,1,103,Y,Withdrawn
AAA,2014J,1858528,F,North Region,Lower Than A Level,30-40pct,35 to 55,0,71,N,Pass
CCC,2013B,804181,M,East Anglian Region,No Formal quals,10-20,0 to 35,1,51,N,Distinction
EEE,2014J,219331,M,London Region,A Level or Equivalent,20-30pct,35 to 55,1,102,Y,Pass
DDD,2014J,247680,M,East Anglian Region,HE Qualification,60-70pct,0 to 35,0,109,N,Distinction
DDD,2013B,964000,M,East Anglian Region,Lower Than A Level,60-70pct,0 to 35,0,60,N,Pass
FFF,2014B,1483080,M,Wales,Post Graduate Qualification,10-20,0 to 35,0,108,Y,Withdrawn
DDD,2013J,1691473,M,Scotland,Lower Than A Level,10-20,35 to 55,0,97,N,Withdrawn
EEE,2014J,793497,M,South West Region,A Level or Equivalent,40-50pct,35 to 55,0,111,N,Withdrawn
EEE,2014J,1564449,F,Yorkshire Region,HE Qualification,30-40pct,55 to 100,0,45,N,Pass
CCC,2014J,538959,F,Scotland,A Level or Equivalent,10-20,0 to 35,0,69,Y,Withdrawn
FFF,2014B,855186,F,South East Region,A Level or Equivalent,10-20,0 to 35,0,140,N,Pass
DDD,2014B,600989,M,East Anglian Region,Lower Than A Level,80-90pct,0 to 35,0,153,N,Withdrawn
DDD,2013B,1113383,F,Ireland,HE Qualification,60-70pct,0 to 35,0,52,N,Withdrawn
CCC,2014B,519787,M,West Midlands Region,A Level or Equivalent,60-70pct,35 to 55,0,70,N,Fail
EEE,2014J,746673,M,North Region,A Level or Equivalent,90-100pct,0 to 35,0,98,N,Withdrawn
BBB,2014B,1562399,F,South West Region,Lower Than A Level,0-10pct,0 to 35,0,163,N,Withdrawn
BBB,2013B,1285231,M,South East Region,A Level or Equivalent,0-10pct,35 to 55,0,63,N,Withdrawn
GGG,2013J,850516,F,South Region,A Level or Equivalent,0-10pct,0 to 35,0,51,N,Withdrawn
BBB,2014B,1244413,F,East Anglian Region,Lower Than A Level,20-30pct,0 to 35,0,110,N,Pass
DDD,2013B,715144,M,London Region,A Level or Equivalent,20-30pct,0 to 35,0,86,N,Distinction
BBB,2014J,455561,F,East Midlands Region,Lower Than A Level,10-20,0 to 35,0,176,N,Withdrawn
EEE,2013J,300814,F,London Region,Lower Than A Level,90-100pct,35 to 55,1,52,N,Pass
CCC,2014B,1053244,F,East Anglian Region,Lower Than A Level,30-40pct,0 to 35,0,79,N,Withdrawn
DDD,2014J,1406239,F,North Western Region,Lower Than A Level,70-80pct,0 to 35,0,129,N,Withdrawn
FFF,2013J,519389,F,North Region,A Level or Equivalent,20-30pct,35 to 55,1,85,Y,Fail
BBB,2013J,579466,M,Yorkshire Region,A Level or Equivalent,20-30pct,0 to 35,0,71,N,Withdrawn
DDD,2014J,482235,F,Wales,A Level or Equivalent,50-60pct,0 to 35,0,148,Y,Fail
DDD,2013B,161986,F,South Region,A Level or Equivalent,40-50pct,0 to 35,0,97,Y,Pass
CCC,2014J,461550,M,North Western Region,A Level or Equivalent,40-50pct,0 to 35,0,113,N,Distinction
BBB,2013B,1466896,F,Wales,A Level or Equivalent,20-30pct,0 to 35,0,63,N,Withdrawn
FFF,2014J,698163,F,West Midlands Region,A Level or Equivalent,20-30pct,0 to 35,1,108,N,Fail
EEE,2014B,509515,F,East Anglian Region,HE Qualification,0-10pct,0 to 35,0,79,N,Pass
BBB,2014J,236732,F,North Western Region,Lower Than A Level,80-90pct,0 to 35,0,96,N,Pass
BBB,2013J,409311,M,East Midlands Region,Lower Than A Level,20-30pct,35 to 55,0,51,N,Pass
CCC,2013J,1360715,M,Scotland,HE Qualification,70-80pct,0 to 35,1,53,N,Pass
DDD,2014B,1163141,F,North Western Region,Lower Than A Level,20-30pct,0 to 35,0,184,N,Distinction
BBB,2014B,557306,F,East Anglian Region,Lower Than A Level,10-20,0 to 35,0,42,N,Fail
BBB,2013J,89500,M,South West Region,Lower Than A Level,30-40pct,0 to 35,1,70,N,Distinction
FFF,2013J,615438,M,South East Region,HE Qualification,10-20,0 to 35,0,168,N,Fail
BBB,2013B,1073175,M,North Western Region,Lower Than A Level,0-10pct,0 to 35,0,111,Y,Pass
BBB,2013J,1517201,F,East Midlands Region,HE Qualification,90-100pct,0 to 35,0,44,N,Fail
FFF,2014B,1001589,M,East Anglian Region,Lower Than A Level,50-60pct,35 to 55,5,100,Y,Fail
FFF,2013J,608114,M,South Region,A Level or Equivalent,20-30pct,0 to 35,0,94,N,Fail
BBB,2013J,473697,F,South East Region,Lower Than A Level,0-10pct,0 to 35,0,82,N,Pass
BBB,2013J,234274,F,North Western Region,A Level or Equivalent,90-100pct,0 to 35,0,46,Y,Withdrawn
CCC,2014B,1081051,M,North Western Region,A Level or Equivalent,80-90pct,0 to 35,0,123,N,Fail
FFF,2013J,997441,M,South West Region,A Level or Equivalent,70-80pct,0 to 35,1,196,Y,Withdrawn
FFF,2013B,774620,F,London Region,A Level or Equivalent,10-20,0 to 35,2,205,N,Pass
BBB,2014J,684285,F,South Region,A Level or Equivalent,10-20,0 to 35,2,128,N,Pass
BBB,2013J,556069,F,West Midlands Region,Lower Than A Level,70-80pct,0 to 35,0,49,N,Fail
DDD,2014J,184351,F,South Region,A Level or Equivalent,30-40pct,35 to 55,0,103,Y,Withdrawn
FFF,2014J,194599,M,North Region,A Level or Equivalent,30-40pct,35 to 55,0,99,N,Withdrawn
BBB,2013J,630560,M,North Western Region,HE Qualification,0-10pct,55 to 100,1,59,N,Distinction
BBB,2013J,402189,M,Scotland,A Level or Equivalent,80-90pct,0 to 35,0,50,N,Distinction
DDD,2014J,1664955,F,London Region,HE Qualification,50-60pct,0 to 35,0,80,N,Pass
BBB,2014J,971759,F,North Western Region,Lower Than A Level,70-80pct,0 to 35,0,107,N,Withdrawn
BBB,2014J,175350,F,East Midlands Region,A Level or Equivalent,40-50pct,35 to 55,0,52,N,Withdrawn
CCC,2014B,323584,F,South Region,Lower Than A Level,70-80pct,35 to 55,0,111,N,Withdrawn
DDD,2014B,2049107,M,South Region,Lower Than A Level,40-50pct,0 to 35,0,92,N,Withdrawn
FFF,2013B,1373230,M,Scotland,A Level or Equivalent,20-30pct,0 to 35,1,69,N,Withdrawn
FFF,2013J,437717,M,London Region,HE Qualification,90-100pct,0 to 35,1,107,N,Pass
DDD,2014J,796895,F,South East Region,A Level or Equivalent,50-60pct,35 to 55,0,96,N,Pass
BBB,2014B,578530,F,Yorkshire Region,Lower Than A Level,70-80pct,0 to 35,0,48,N,Fail
EEE,2014J,294178,F,London Region,Lower Than A Level,60-70pct,0 to 35,0,105,N,Pass
AAA,2014B,1673071,F,South Region,Lower Than A Level,50-60pct,0 to 35,0,110,Y,Withdrawn
AAA,2014J,333799,F,South West Region,HE Qualification,90-100pct,0 to 35,0,52,Y,Withdrawn
BBB,2014J,150032,F,London Region,A Level or Equivalent,50-60pct,35 to 55,1,99,N,Withdrawn
BBB,2014B,1001619,M,South West Region,A Level or Equivalent,30-40pct,0 to 35,0,77,N,Pass
FFF,2013J,1679895,M,West Midlands Region,A Level or Equivalent,90-100pct,0 to 35,0,196,N,Pass
BBB,2013B,167441,M,London Region,Lower Than A Level,30-40pct,0 to 35,0,104,N,Pass
EEE,2014J,286939,F,West Midlands Region,Lower Than A Level,20-30pct,0 to 35,0,76,N,Pass
GGG,2014J,715209,F,West Midlands Region,A Level or Equivalent,40-50pct,0 to 35,0,123,N,Pass
CCC,2013J,930259,F,North Region,A Level or Equivalent,0-10pct,35 to 55,0,111,N,Fail
GGG,2013J,483899,F,South West Region,Lower Than A Level,50-60pct,0 to 35,0,64,N,Withdrawn
DDD,2014J,1299100,M,Ireland,Lower Than A Level,70-80pct,0 to 35,0,119,N,Pass
BBB,2014B,276504,F,Scotland,No Formal quals,30-40pct,0 to 35,0,159,N,Distinction
GGG,2014J,798954,M,London Region,A Level or Equivalent,90-100pct,35 to 55,0,115,N,Withdrawn
DDD,2013J,264827,M,Yorkshire Region,A Level or Equivalent,80-90pct,0 to 35,1,68,N,Withdrawn
BBB,2013J,881784,F,South Region,Lower Than A Level,40-50pct,0 to 35,4,128,N,Pass
FFF,2014J,843844,M,South Region,Lower Than A Level,40-50pct,0 to 35,1,62,N,Pass
FFF,2013J,1540325,F,North Western Region,Lower Than A Level,0-10pct,0 to 35,0,163,N,Fail
DDD,2014J,828931,F,East Anglian Region,Lower Than A Level,0-10pct,0 to 35,0,60,N,Distinction
EEE,2013J,417321,M,East Anglian Region,Lower Than A Level,60-70pct,0 to 35,0,72,N,Pass
BBB,2014B,479479,F,London Region,A Level or Equivalent,60-70pct,0 to 35,0,113,N,Fail
FFF,2014B,861217,M,Scotland,A Level or Equivalent,20-30pct,35 to 55,0,63,N,Pass
EEE,2014B,529903,F,South East Region,Lower Than A Level,80-90pct,0 to 35,1,71,N,Withdrawn
GGG,2014J,231064,F,South West Region,Lower Than A Level,20-30pct,0 to 35,0,62,N,Fail
DDD,2014J,343710,F,South Region,A Level or Equivalent,40-50pct,35 to 55,0,95,N,Withdrawn
BBB,2013B,551617,F,Scotland,Lower Than A Level,10-20,35 to 55,0,47,N,Fail
GGG,2013J,734479,M,East Anglian Region,A Level or Equivalent,20-30pct,0 to 35,1,73,N,Withdrawn
FFF,2014J,1007435,F,West Midlands Region,HE Qualification,90-100pct,35 to 55,0,229,N,Pass
BBB,2013B,669128,F,South Region,HE Qualification,20-30pct,0 to 35,0,53,N,Distinction
CCC,2013J,235094,F,East Anglian Region,Lower Than A Level,90-100pct,0 to 35,0,104,Y,Pass
CCC,2013J,950998,F,Scotland,A Level or Equivalent,70-80pct,0 to 35,0,62,N,Pass
CCC,2013J,708212,F,South Region,A Level or Equivalent,0-10pct,35 to 55,1,51,N,Pass
FFF,2014J,958561,M,North Western Region,A Level or Equivalent,50-60pct,0 to 35,0,92,Y,Fail
GGG,2014B,1408163,F,West Midlands Region,A Level or Equivalent,80-90pct,35 to 55,0,66,N,Fail
FFF,2014J,1555517,M,London Region,HE Qualification,10-20,35 to 55,0,113,N,Withdrawn
BBB,2014B,441501,M,East Anglian Region,A Level or Equivalent,0-10pct,35 to 55,0,55,N,Pass
CCC,2013J,598098,M,North Western Region,Lower Than A Level,20-30pct,0 to 35,0,67,Y,Withdrawn
EEE,2013J,1193014,F,Yorkshire Region,No Formal quals,0-10pct,35 to 55,1,69,N,Withdrawn
BBB,2013J,203724,F,East Anglian Region,A Level or Equivalent,40-50pct,0 to 35,0,81,N,Fail
BBB,2013B,500580,M,East Anglian Region,Lower Than A Level,70-80pct,0 to 35,1,59,N,Pass
FFF,2013B,904385,F,South Region,A Level or Equivalent,10-20,35 to 55,0,134,N,Pass
BBB,2014J,475080,M,North Western Region,A Level or Equivalent,10-20,35 to 55,1,58,N,Distinction
GGG,2013B,966133,F,East Midlands Region,A Level or Equivalent,10-20,0 to 35,0,105,N,Pass
BBB,2013B,793867,M,West Midlands Region,Lower Than A Level,90-100pct,35 to 55,0,71,N,Withdrawn
AAA,2013J,874718,F,London Region,A Level or Equivalent,50-60pct,0 to 35,0,71,Y,Fail
FFF,2013J,433294,F,North Western Region,Lower Than A Level,20-30pct,0 to 35,0,179,N,Pass
FFF,2014J,2326469,M,London Region,A Level or Equivalent,20-30pct,35 to 55,0,60,N,Distinction
FFF,2013J,1096277,M,Scotland,Lower Than A Level,30-40pct,35 to 55,3,63,N,Fail
CCC,2014B,683430,F,South East Region,HE Qualification,90-100pct,0 to 35,0,62,N,Distinction
EEE,2013J,347861,F,East Anglian Region,Lower Than A Level,40-50pct,35 to 55,0,46,N,Fail
GGG,2014J,973325,F,North Western Region,HE Qualification,70-80pct,35 to 55,1,57,N,Fail
EEE,2013J,595889,M,Yorkshire Region,Lower Than A Level,40-50pct,0 to 35,0,68,N,Fail
DDD,2014B,203178,M,North Western Region,HE Qualification,10-20,0 to 35,0,136,Y,Pass
FFF,2014J,371493,F,North Western Region,HE Qualification,50-60pct,0 to 35,0,200,N,Pass
DDD,2014J,378928,F,Ireland,HE Qualification,70-80pct,0 to 35,0,125,N,Pass
DDD,2014J,951594,M,Yorkshire Region,A Level or Equivalent,50-60pct,0 to 35,0,228,Y,Withdrawn
FFF,2014B,557396,F,Ireland,A Level or Equivalent,70-80pct,0 to 35,0,91,N,Distinction
FFF,2013J,635910,M,Ireland,A Level or Equivalent,60-70pct,0 to 35,0,169,N,Fail
CCC,2014J,2086670,F,West Midlands Region,No Formal quals,50-60pct,0 to 35,0,123,N,Pass
DDD,2013B,1027995,F,East Anglian Region,A Level or Equivalent,10-20,0 to 35,0,77,N,Fail
DDD,2013B,408437,M,North Region,Lower Than A Level,50-60pct,0 to 35,0,84,N,Fail
CCC,2014B,550318,M,East Midlands Region,HE Qualification,90-100pct,0 to 35,0,95,N,Withdrawn
FFF,2014J,2133844,M,South Region,No Formal quals,70-80pct,35 to 55,0,95,N,Pass
FFF,2013B,430209,M,East Anglian Region,Lower Than A Level,60-70pct,0 to 35,0,83,N,Fail
GGG,2013J,173401,F,South Region,Lower Than A Level,0-10pct,35 to 55,0,90,N,Withdrawn
GGG,2013J,830538,F,Scotland,A Level or Equivalent,0-10pct,35 to 55,0,55,N,Pass
EEE,2014J,339092,M,North Western Region,Lower Than A Level,40-50pct,35 to 55,0,54,N,Pass
FFF,2013J,638721,M,Wales,Lower Than A Level,80-90pct,0 to 35,1,87,N,Pass
FFF,2013B,490375,M,East Midlands Region,Lower Than A Level,20-30pct,0 to 35,0,90,N,Pass
FFF,2014B,141590,M,East Anglian Region,A Level or Equivalent,20-30pct,0 to 35,0,66,N,Withdrawn
GGG,2014B,2180779,M,South West Region,Lower Than A Level,0-10pct,35 to 55,0,49,N,Pass
BBB,2014J,261729,F,East Anglian Region,Lower Than A Level,0-10pct,35 to 55,0,52,Y,Withdrawn
DDD,2013J,873159,M,London Region,HE Qualification,90-100pct,0 to 35,0,52,N,Pass
DDD,2013J,326308,F,West Midlands Region,A Level or Equivalent,40-50pct,0 to 35,0,68,N,Withdrawn
BBB,2013J,1081028,F,North Region,Lower Than A Level,50-60pct,0 to 35,0,64,Y,Withdrawn
BBB,2013B,622629,M,North Region,Lower Than A Level,60-70pct,0 to 35,0,45,N,Withdrawn
DDD,2014B,533183,M,West Midlands Region,HE Qualification,10-20,35 to 55,0,121,Y,Distinction
FFF,2014J,760548,M,Scotland,HE Qualification,40-50pct,0 to 35,0,87,N,Pass
FFF,2013J,928406,M,West Midlands Region,A Level or Equivalent,70-80pct,0 to 35,0,66,N,Pass
BBB,2014J,1065632,M,East Midlands Region,Lower Than A Level,50-60pct,0 to 35,0,92,Y,Pass
DDD,2013B,406609,F,South East Region,Lower Than A Level,80-90pct,0 to 35,0,70,N,Withdrawn
BBB,2014J,1036194,F,London Region,A Level or Equivalent,10-20,0 to 35,0,63,N,Pass
DDD,2013B,672728,M,South West Region,A Level or Equivalent,80-90pct,35 to 55,0,90,N,Pass
CCC,2013J,300028,F,East Midlands Region,A Level or Equivalent,20-30pct,0 to 35,1,97,Y,Fail
BBB,2014J,432913,F,Yorkshire Region,Lower Than A Level,90-100pct,0 to 35,0,107,N,Pass
FFF,2014B,1047862,M,North Western Region,A Level or Equivalent,10-20,0 to 35,0,109,Y,Withdrawn
DDD,2014J,1020048,F,East Anglian Region,Lower Than A Level,70-80pct,35 to 55,0,198,N,Pass
FFF,2014B,895802,F,East Midlands Region,A Level or Equivalent,40-50pct,35 to 55,0,60,N,Distinction
EEE,2014J,913599,M,South Region,A Level or Equivalent,10-20,35 to 55,0,71,N,Distinction
BBB,2014J,533858,M,Wales,A Level or Equivalent,0-10pct,0 to 35,0,97,N,Withdrawn
BBB,2014B,497580,M,North Western Region,Lower Than A Level,60-70pct,35 to 55,0,98,N,Withdrawn
FFF,2014J,245453,M,North Region,Lower Than A Level,30-40pct,0 to 35,0,73,N,Withdrawn
CCC,2013J,682733,F,East Midlands Region,Lower Than A Level,80-90pct,0 to 35,0,115,Y,Distinction
BBB,2014B,206128,F,London Region,A Level or Equivalent,20-30pct,0 to 35,0,105,N,Pass
BBB,2014B,66425,M,London Region,A Level or Equivalent,70-80pct,0 to 35,0,48,N,Fail
FFF,2014B,936788,F,South West Region,Lower Than A Level,90-100pct,0 to 35,0,84,N,Fail
CCC,2014J,660117,M,East Midlands Region,Lower Than A Level,40-50pct,35 to 55,0,114,Y,Distinction
BBB,2014B,1073634,F,Yorkshire Region,Lower Than A Level,0-10pct,35 to 55,0,54,N,Pass
CCC,2013J,277718,M,East Anglian Region,Lower Than A Level,60-70pct,0 to 35,0,57,N,Fail
BBB,2014J,690111,F,South West Region,Lower Than A Level,80-90pct,35 to 55,0,63,N,Withdrawn
DDD,2014J,165585,M,West Midlands Region,Lower Than A Level,80-90pct,0 to 35,2,145,N,Fail
EEE,2014B,1057793,M,South Region,A Level or Equivalent,70-80pct,0 to 35,0,120,N,Withdrawn
CCC,2014B,484793,F,North Western Region,Lower Than A Level,20-30pct,0 to 35,0,46,N,Withdrawn
FFF,2013B,318935,M,South Region,A Level or Equivalent,80-90pct,0 to 35,0,109,N,Pass
FFF,2014J,975334,M,Scotland,HE Qualification,80-90pct,35 to 55,0,69,N,Fail
BBB,2014B,1063508,M,London Region,HE Qualification,0-10pct,0 to 35,0,82,N,Withdrawn
GGG,2014J,589780,F,Scotland,HE Qualification,60-70pct,0 to 35,0,75,N,Withdrawn
FFF,2013B,2044935,M,South East Region,HE Qualification,80-90pct,0 to 35,0,57,Y,Withdrawn
EEE,2014J,403311,F,Scotland,A Level or Equivalent,70-80pct,0 to 35,0,82,N,Withdrawn
GGG,2014J,1098866,F,Wales,Lower Than A Level,30-40pct,0 to 35,0,79,N,Withdrawn
BBB,2013J,830948,F,Wales,Lower Than A Level,30-40pct,0 to 35,0,56,Y,Withdrawn
FFF,2013J,501576,M,East Midlands Region,HE Qualification,70-80pct,0 to 35,0,89,N,Fail
BBB,2013J,653216,F,South West Region,HE Qualification,60-70pct,0 to 35,0,92,N,Pass
DDD,2013B,472812,F,North Region,A Level or Equivalent,50-60pct,0 to 35,0,84,Y,Withdrawn
FFF,2013J,601944,F,Ireland,Lower Than A Level,10-20,0 to 35,0,81,N,Fail
FFF,2014B,454828,F,Yorkshire Region,A Level or Equivalent,80-90pct,0 to 35,0,61,N,Fail
BBB,2014J,624248,M,East Anglian Region,Lower Than A Level,40-50pct,0 to 35,0,77,N,Fail
GGG,2013J,711621,F,East Anglian Region,Lower Than A Level,0-10pct,35 to 55,0,68,N,Distinction
FFF,2014J,824614,F,South West Region,Lower Than A Level,20-30pct,0 to 35,0,110,Y,Pass
DDD,2014B,1161327,F,South Region,Lower Than A Level,30-40pct,35 to 55,0,95,N,Pass
BBB,2014J,181832,F,East Anglian Region,A Level or Equivalent,20-30pct,0 to 35,0,70,Y,Pass
DDD,2013B,216991,M,North Western Region,A Level or Equivalent,80-90pct,0 to 35,0,103,N,Pass
CCC,2014J,1346145,M,South Region,Lower Than A Level,10-20,0 to 35,0,94,N,Distinction
GGG,2014J,404281,M,North Western Region,A Level or Equivalent,70-80pct,35 to 55,1,59,N,Pass
DDD,2013J,70188,M,Yorkshire Region,A Level or Equivalent,60-70pct,0 to 35,0,57,N,Pass
DDD,2014B,87320,M,South West Region,HE Qualification,70-80pct,35 to 55,0,138,N,Pass
FFF,2014B,897259,M,North Western Region,Lower Than A Level,40-50pct,0 to 35,1,83,N,Fail
GGG,2014J,257334,M,Scotland,Lower Than A Level,30-40pct,35 to 55,0,52,N,Fail
CCC,2013J,1084504,F,Ireland,A Level or Equivalent,0-10pct,0 to 35,0,58,N,Withdrawn
CCC,2014B,135461,F,East Midlands Region,Lower Than A Level,50-60pct,35 to 55,0,53,N,Fail
BBB,2014B,1190435,F,East Midlands Region,HE Qualification,80-90pct,35 to 55,0,75,N,Pass
FFF,2013J,977574,M,Scotland,HE Qualification,20-30pct,0 to 35,0,67,N,Withdrawn
FFF,2014J,47658,M,South Region,Lower Than A Level,50-60pct,0 to 35,0,131,N,Withdrawn
FFF,2014J,435085,F,South West Region,Lower Than A Level,20-30pct,0 to 35,1,121,N,Distinction
BBB,2013J,1007572,F,South West Region,HE Qualification,80-90pct,0 to 35,0,113,N,Pass
BBB,2013J,889524,M,Scotland,Lower Than A Level,90-100pct,0 to 35,0,78,N,Distinction
CCC,2014B,1854907,F,East Midlands Region,A Level or Equivalent,50-60pct,0 to 35,0,120,Y,Pass
FFF,2013J,384530,M,East Midlands Region,A Level or Equivalent,0-10pct,0 to 35,0,101,N,Fail
CCC,2013J,985619,F,North Western Region,HE Qualification,30-40pct,35 to 55,0,110,Y,Distinction
FFF,2013B,356655,F,North Western Region,A Level or Equivalent,0-10pct,35 to 55,0,92,N,Withdrawn
EEE,2014J,465141,F,Ireland,HE Qualification,0-10pct,0 to 35,1,186,N,Fail
CCC,2014B,633317,M,East Anglian Region,HE Qualification,50-60pct,0 to 35,0,102,N,Withdrawn
EEE,2014J,432399,M,North Region,A Level or Equivalent,30-40pct,35 to 55,0,105,N,Fail
CCC,2014J,518517,M,Yorkshire Region,Lower Than A Level,20-30pct,0 to 35,0,138,N,Distinction
CCC,2014J,384246,F,South Region,A Level or Equivalent,0-10pct,35 to 55,0,88,N,Pass
AAA,2014B,1078665,F,West Midlands Region,Lower Than A Level,20-30pct,0 to 35,0,61,N,Distinction
CCC,2013J,609208,F,South West Region,A Level or Equivalent,30-40pct,0 to 35,0,105,N,Pass
BBB,2014B,610710,M,South Region,A Level or Equivalent,0-10pct,0 to 35,0,58,N,Distinction
DDD,2014J,974247,M,East Anglian Region,A Level or Equivalent,80-90pct,0 to 35,0,85,N,Pass
FFF,2014J,2160221,M,East Anglian Region,HE Qualification,10-20,0 to 35,0,88,N,Fail
BBB,2014B,1026657,F,East Anglian Region,Lower Than A Level,0-10pct,0 to 35,0,71,N,Withdrawn
GGG,2013B,371167,F,North Western Region,Lower Than A Level,60-70pct,0 to 35,0,52,N,Distinction
GGG,2014J,773620,F,London Region,HE Qualification,0-10pct,0 to 35,0,96,N,Fail
FFF,2014B,223584,M,Scotland,Lower Than A Level,80-90pct,35 to 55,0,87,N,Withdrawn
BBB,2013J,296711,M,South West Region,HE Qualification,70-80pct,0 to 35,0,92,N,Distinction
FFF,2014B,155539,F,London Region,Lower Than A Level,50-60pct,0 to 35,0,79,N,Withdrawn
FFF,2014B,465152,M,London Region,HE Qualification,10-20,0 to 35,0,103,N,Distinction
CCC,2013B,1133572,M,Scotland,Lower Than A Level,10-20,0 to 35,0,118,N,Withdrawn
DDD,2014B,1085403,M,North Region,HE Qualification,0-10pct,0 to 35,0,92,N,Pass
DDD,2014B,384527,F,South West Region,HE Qualification,90-100pct,35 to 55,0,45,N,Pass
GGG,2013J,518956,F,South Region,A Level or Equivalent,90-100pct,0 to 35,0,65,Y,Withdrawn
BBB,2014B,1071386,F,East Anglian Region,A Level or Equivalent,20-30pct,35 to 55,0,54,N,Pass
FFF,2014B,551248,F,Wales,HE Qualification,0-10pct,0 to 35,0,67,N,Withdrawn
AAA,2014B,203796,F,Scotland,HE Qualification,90-100pct,35 to 55,0,80,N,Fail
DDD,2013J,704046,M,South Region,A Level or Equivalent,50-60pct,35 to 55,0,61,N,Fail
BBB,2013J,500794,F,South West Region,A Level or Equivalent,20-30pct,0 to 35,0,75,N,Pass
BBB,2014J,1282272,F,London Region,HE Qualification,30-40pct,0 to 35,0,53,N,Pass
FFF,2014J,1556365,M,Scotland,HE Qualification,40-50pct,35 to 55,0,78,N,Pass
BBB,2013J,344379,F,Wales,HE Qualification,40-50pct,35 to 55,0,120,N,Withdrawn
CCC,2014J,1211742,M,South Region,Lower Than A Level,60-70pct,0 to 35,0,64,N,Pass
FFF,2014J,712157,M,Scotland,Lower Than A Level,70-80pct,0 to 35,0,150,Y,Distinction
CCC,2013J,678425,M,East Midlands Region,HE Qualification,10-20,35 to 55,0,58,N,Fail
DDD,2013J,351888,M,London Region,Lower Than A Level,70-80pct,35 to 55,0,46,N,Pass
FFF,2014J,1346716,F,Wales,Lower Than A Level,20-30pct,0 to 35,0,70,N,Withdrawn
BBB,2014J,1991069,F,South West Region,Lower Than A Level,0-10pct,0 to 35,0,42,N,Pass
DDD,2014J,1680038,M,Scotland,Lower Than A Level,20-30pct,0 to 35,0,66,N,Withdrawn
DDD,2013B,239286,F,East Midlands Region,A Level or Equivalent,0-10pct,35 to 55,1,67,N,Withdrawn
CCC,2014J,577043,M,Scotland,A Level or Equivalent,20-30pct,0 to 35,0,70,N,Pass
BBB,2013J,1935389,M,West Midlands Region,A Level or Equivalent,70-80pct,0 to 35,0,71,N,Pass
EEE,2014B,186957,M,East Anglian Region,A Level or Equivalent,70-80pct,0 to 35,0,54,N,Pass
BBB,2014J,90416,F,North Region,Post Graduate Qualification,50-60pct,35 to 55,1,132,N,Pass
FFF,2013B,624126,F,South West Region,Lower Than A Level,90-100pct,0 to 35,0,115,N,Withdrawn
GGG,2013J,265188,F,London Region,HE Qualification,90-100pct,0 to 35,1,100,N,Withdrawn
DDD,2014B,385044,M,Wales,HE Qualification,20-30pct,0 to 35,0,93,N,Distinction
CCC,2013J,407455,F,West Midlands Region,A Level or Equivalent,90-100pct,0 to 35,0,50,N,Withdrawn
DDD,2013J,1055148,M,West Midlands Region,A Level or Equivalent,10-20,0 to 35,0,86,N,Fail
CCC,2014J,1092534,M,South East Region,Lower Than A Level,60-70pct,35 to 55,0,90,N,Distinction
EEE,2014J,2295677,M,Wales,A Level or Equivalent,70-80pct,35 to 55,0,88,N,Pass
DDD,2014B,106376,M,East Midlands Region,HE Qualification,40-50pct,0 to 35,0,99,N,Withdrawn
CCC,2014J,795238,M,South East Region,HE Qualification,60-70pct,0 to 35,0,61,N,Pass
EEE,2013B,773418,F,South Region,HE Qualification,20-30pct,0 to 35,0,73,N,Pass
BBB,2014B,542788,M,Yorkshire Region,HE Qualification,70-80pct,0 to 35,3,114,N,Fail
BBB,2013J,1611181,F,Yorkshire Region,HE Qualification,80-90pct,0 to 35,0,49,N,Withdrawn
DDD,2014J,647865,M,Scotland,HE Qualification,0-10pct,0 to 35,0,93,N,Pass
BBB,2013J,411773,F,Scotland,A Level or Equivalent,80-90pct,0 to 35,0,68,Y,Withdrawn
